,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,vol_gt2,macdh_vol_gt1,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,last_max_20s1,last_min_20s1,cum_max,cum_maxs1,cum_min,cum_mins1,cum_min_mins,cum_max_maxs,max_Close_x,max_Close_fill,min_Close,min_Close_fill,buy_price,Buy,Buy_zero,Buy_count_tmp,Buy_count,Buy_count_compare,Sell,Sell_zero,Sell_count_tmp,Sell_count,max_Close_y,Buy,Sell
325,2022-08-31 15:25:00,12438.0,12438.0,12438.0,12438.0,41804.0,-1.2485716308437986,1.1547163060431322,-2.403287936886931,53.43201695801826,0,0,12431.225,12433.1125,12436.555,53.036140700850005,-22.328656378019147,48.95350644479491,-37.66787065474426,y,y,n,n,y,n,12453.0,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,326,,NaN,NaN
326,2022-08-31 15:25:00,12438.25,12438.25,12438.25,12438.25,41853.0,-0.7583470213030523,1.3159527324671028,-2.074299753770155,53.66797088818104,0,0,12432.225,12432.8,12436.43,56.54882940584544,-8.951609572173412,53.036140700850005,-22.328656378019147,n,y,n,n,y,n,12444.5,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,327,,NaN,NaN
327,2022-08-31 15:26:00,12442.5,12442.5,12442.5,12442.5,42092.0,-0.02659444093660568,1.6381642502668394,-1.664758691203445,57.601015288923286,0,0,12433.525,12433.0125,12436.5,62.14700862644138,3.8390926387929296,56.54882940584544,-8.951609572173412,n,y,n,n,y,n,12444.25,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,328,,NaN,NaN
328,2022-08-31 15:26:00,12445.0,12445.0,12445.0,12445.0,42135.0,0.7464492552589945,1.9289663571699518,-1.1825171019109573,59.764683727982415,0,0,12435.625,12433.05,12436.68,62.032884493880616,22.577026990031488,62.14700862644138,3.8390926387929296,n,y,n,n,n,n,12444.25,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,329,,NaN,NaN
329,2022-08-31 15:27:00,12446.25,12446.25,12446.25,12446.25,42260.0,1.443318826291943,2.1006687425623203,-0.6573499162703772,60.84071452058634,0,0,12437.35,12433.275,12436.81,63.6759753197716,36.5654117993488,62.032884493880616,22.577026990031488,y,y,n,n,n,n,12445.0,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,330,,NaN,NaN
330,2022-08-31 15:27:00,12446.5,12446.5,12446.5,12446.5,42311.0,1.9927942015874578,2.120115294286268,-0.1273210926988102,61.064985099673564,0,0,12439.625,12433.7,12437.015,58.212746878335246,45.1503822780716,63.6759753197716,36.5654117993488,y,y,n,n,n,n,12446.25,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,331,,NaN,NaN
331,2022-08-31 15:28:00,12447.5,12447.5,12447.5,12447.5,42485.0,2.4803570260883134,2.0861424950296987,0.3942145310586146,62.00241376512983,0,0,12441.225,12434.3375,12437.26,56.33662512501856,50.63609881362821,58.212746878335246,45.1503822780716,y,y,y,n,n,n,12446.5,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,332,,NaN,NaN
332,2022-08-31 15:28:00,12448.25,12448.25,12448.25,12448.25,42548.0,2.893913574902399,1.9997592350750275,0.8941543398273715,62.7272424228116,0,0,12442.275,12435.0375,12437.545,58.82817631976703,54.77643670025695,56.33662512501856,50.63609881362821,y,y,y,n,n,n,12447.5,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,333,,NaN,NaN
333,2022-08-31 15:29:00,12447.75,12447.75,12447.75,12447.75,42584.0,3.1450600040316203,1.800724531363399,1.3443354726682213,61.879777918168834,0,0,12443.575,12436.3,12437.805,55.40771131249006,54.46232220802562,58.82817631976703,54.77643670025695,y,y,y,n,n,n,12448.25,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,334,,NaN,NaN
334,2022-08-31 15:29:00,12447.75,12447.75,12447.75,12447.75,42584.0,3.3059860097127967,1.5693204296356602,1.7366655800771365,61.87977791816884,0,0,12444.775,12437.4125,12438.08,49.13997980040298,54.32725461401787,55.40771131249006,54.46232220802562,y,y,y,n,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,,12448.25,,12423.75,NaN,NaN,0,0,2,,,,1,335,,NaN,NaN
335,2022-08-31 15:30:00,12445.5,12445.5,12445.5,12445.5,42690.0,3.214905404365709,1.182591859430858,2.032313544934851,57.80404749543643,0,0,12445.525,12438.375,12438.295,36.647012197759025,53.109414223799206,49.13997980040298,54.32725461401787,y,y,y,n,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,12445.5,12445.5,12430.5,12430.5,NaN,NaN,0,0,2,,,,1,336,12445.5,NaN,NaN
336,2022-08-31 15:30:00,12440.5,12440.5,12440.5,12440.5,42755.0,2.7080484582475037,0.5405879306501222,2.1674605275973815,49.93325047809208,0,0,12445.75,12438.9875,12438.325,-0.8680514497455426,50.26054549628294,36.647012197759025,53.109414223799206,y,n,y,n,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,12445.5,12445.5,12430.5,12430.5,NaN,NaN,0,0,2,,,,1,337,12445.5,NaN,NaN
337,2022-08-31 15:33:00,12444.0,12444.0,12444.0,12444.0,43237.0,2.559279643388436,0.31345529263284355,2.2458243507555924,54.59400649823388,0,0,12445.9,12439.7125,12438.495,-18.121860247901356,48.356951681055165,-0.8680514497455426,50.26054549628294,y,n,y,n,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,338,,NaN,NaN
338,2022-08-31 15:34:00,12439.5,12439.5,12439.5,12439.5,43324.0,2.0545829406546545,-0.15299312808075038,2.207576068735405,48.36057004064113,0,0,12445.35,12440.4875,12438.69,-36.36658017263624,41.13709072922911,-18.121860247901356,48.356951681055165,y,n,n,y,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,339,,NaN,NaN
339,2022-08-31 15:36:00,12430.5,12430.5,12430.5,12430.5,43744.0,0.9178025275068649,-1.031818832982832,1.9496213604896968,38.81508872512025,0,0,12443.775,12440.5625,12438.675,-56.068009438054766,28.785981962961866,-36.36658017263624,41.13709072922911,n,y,n,y,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,340,,NaN,NaN
340,2022-08-31 15:37:00,12432.0,12432.0,12432.0,12432.0,43944.0,0.1363614342717483,-1.4506079409743589,1.5869693752461072,40.90854799236971,0,0,12442.325,12440.975,12438.61,-62.81412102075721,9.182662295850077,-56.068009438054766,28.785981962961866,n,y,n,y,n,n,12448.25,12423.75,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,341,,NaN,NaN
341,2022-08-31 15:38:00,12437.5,12437.5,12437.5,12437.5,44127.0,-0.03868627620249754,-1.3005245211588838,1.2618382449563863,47.94193215902012,0,0,12441.325,12441.275,12438.68,-61.80203924768706,-2.152962789100461,-62.81412102075721,9.182662295850077,n,y,n,n,n,n,12448.25,12430.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,342,,NaN,NaN
342,2022-08-31 15:43:00,12422.5,12422.5,12422.5,12422.5,45250.0,-1.3719722456480667,-2.1070483924835623,0.7350761468354957,35.52345952755113,0,0,12438.75,12440.5125,12438.405,-67.63423920250882,-19.873208692585038,-61.80203924768706,-2.152962789100461,y,y,n,n,n,n,12448.25,12430.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,343,,NaN,NaN
343,2022-08-31 15:45:00,12416.25,12416.25,12416.25,12416.25,45608.0,-2.899510002387615,-2.907668919378488,0.008158916990873566,31.82443817273372,0,0,12435.6,12439.5875,12437.95,-71.88933124465848,-38.62695818687437,-67.63423920250882,-19.873208692585038,y,y,n,n,n,n,12448.25,12422.5,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,344,,NaN,NaN
344,2022-08-31 15:46:00,12419.0,12419.0,12419.0,12419.0,45710.0,-3.843882774734084,-3.081633353379966,-0.7622494213541179,35.030124177889945,0,0,12432.725,12438.75,12437.56,-72.40330423244414,-49.08348457953501,-71.88933124465848,-38.62695818687437,y,y,n,n,n,y,12448.25,12416.25,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,345,,NaN,NaN
345,2022-08-31 15:47:00,12416.0,12416.0,12416.0,12416.0,45815.0,-4.779287279850905,-3.2136302867974296,-1.5656569930534756,33.19631005862614,0,0,12429.775,12437.65,12437.07,-72.71521773195467,-56.14352057044164,-72.40330423244414,-49.08348457953501,y,y,n,n,n,y,12448.25,12416.25,12473.25,12473.25,12407.25,12407.25,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,346,,NaN,NaN
346,2022-08-31 15:48:00,12406.0,12406.0,12406.0,12406.0,46189.0,-6.255410042780568,-3.751802439781674,-2.503607602998894,27.944862417264403,0,1,12426.325,12436.0375,12436.31,-75.23955069790766,-62.649366469549776,-72.71521773195467,-56.14352057044164,y,y,n,n,n,y,12448.25,12416.0,12473.25,12473.25,12406.0,12407.25,12406.0,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,347,,NaN,NaN
347,2022-08-31 15:49:00,12413.0,12413.0,12413.0,12413.0,46582.0,-6.78222519843257,-3.422894076346941,-3.3593311220856292,35.62215964067463,0,0,12423.225,12434.5625,12435.725,-73.35078533207626,-65.16103211907783,-75.23955069790766,-62.649366469549776,y,y,n,n,n,y,12448.25,12406.0,12473.25,12473.25,12406.0,12406.0,nan,nan,,12445.5,,12430.5,NaN,NaN,0,0,2,,,,1,348,,NaN,NaN
348,2022-08-31 15:50:00,12415.0,12415.0,12415.0,12415.0,46749.0,-6.9581376400583395,-2.879045214378168,-4.079092425680171,37.66571781070746,0,0,12420.775,12433.0625,12435.145,-69.7290936245314,-66.27160892404747,-73.35078533207626,-65.16103211907783,y,y,n,n,n,y,12448.25,12406.0,12473.25,12473.25,12406.0,12406.0,nan,nan,12415.0,12415.0,12388.75,12388.75,NaN,NaN,0,0,2,,,,1,349,12415.0,NaN,NaN
349,2022-08-31 15:51:00,12414.0,12414.0,12414.0,12414.0,46960.0,-7.096437842015803,-2.4138763330685054,-4.682561508947297,37.032736204414164,0,0,12419.125,12431.45,12434.635,-67.62166268829,-66.85255252119521,-69.7290936245314,-66.27160892404747,y,y,n,n,n,y,12448.25,12406.0,12473.25,12473.25,12406.0,12406.0,nan,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,350,,NaN,NaN
350,2022-08-31 15:52:00,12410.5,12410.5,12410.5,12410.5,47076.0,-7.403123893782322,-2.1764499078680197,-5.226673985914302,34.8267130949185,0,0,12416.975,12429.65,12434.065,-63.89617500992921,-67.38650606331004,-67.62166268829,-66.85255252119521,y,y,n,n,n,y,12448.25,12406.0,12473.25,12473.25,12406.0,12406.0,nan,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,351,,NaN,NaN
351,2022-08-31 15:53:00,12401.5,12401.5,12401.5,12401.5,47308.0,-8.27698762216096,-2.440250908997326,-5.836736713163633,29.895154410825224,0,1,12413.375,12427.35,12433.24,-56.60151153201276,-68.363767078074,-63.89617500992921,-67.38650606331004,y,y,n,n,n,y,12448.25,12406.0,12473.25,12473.25,12401.5,12406.0,12401.5,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,352,,NaN,NaN
352,2022-08-31 15:54:00,12399.25,12399.25,12399.25,12399.25,47845.0,-9.046801225624222,-2.568051609968471,-6.478749615655751,28.797291650112516,0,1,12411.05,12424.9,12432.35,-59.219101717874004,-68.90683392397725,-56.60151153201276,-68.363767078074,y,y,n,n,n,y,12448.25,12401.5,12473.25,12473.25,12399.25,12401.5,12399.25,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,353,,NaN,NaN
353,2022-08-31 15:55:00,12390.5,12390.5,12390.5,12390.5,48214.0,-10.24483978986973,-3.012872139371183,-7.231967650498547,24.958642406736534,0,1,12408.475,12422.0375,12431.33,-67.82128971899105,-69.83546289443605,-59.219101717874004,-68.90683392397725,y,y,n,n,n,y,12447.75,12399.25,12473.25,12473.25,12390.5,12399.25,12390.5,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,354,,NaN,NaN
354,2022-08-31 15:55:00,12393.5,12393.5,12393.5,12393.5,48376.0,-10.827407442313415,-2.8763518334518947,-7.9510556088615205,28.478779576877134,0,1,12405.925,12419.325,12430.23,-68.72503002829329,-69.84697465846523,-67.82128971899105,-69.83546289443605,y,y,n,n,n,y,12447.75,12390.5,12473.25,12473.25,12390.5,12390.5,nan,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,355,,NaN,NaN
355,2022-08-31 15:56:00,12388.75,12388.75,12388.75,12388.75,48576.0,-11.539363210553347,-2.8706460813534616,-8.668717129199885,26.369573344156798,0,1,12403.2,12416.4875,12428.945,-70.55996517182382,-70.00556715494764,-68.72503002829329,-69.84697465846523,y,y,n,n,n,y,12445.5,12390.5,12473.25,12473.25,12388.75,12390.5,12388.75,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,356,,NaN,NaN
356,2022-08-31 15:57:00,12397.25,12397.25,12397.25,12397.25,48769.0,-11.287597921163979,-2.0951046335712746,-9.192493287592704,35.56606768274333,0,0,12402.325,12414.325,12428.0,-71.39867233696548,-69.2825310108386,-70.55996517182382,-70.00556715494764,y,y,n,n,n,y,12444.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,357,,NaN,NaN
357,2022-08-31 15:58:00,12391.75,12391.75,12391.75,12391.75,48911.0,-11.400458758011155,-1.7663723763347612,-9.634086381676394,32.71842298826245,0,0,12400.2,12411.7125,12427.07,-70.57917904753319,-68.18223834247269,-71.39867233696548,-69.2825310108386,y,y,n,n,n,y,12444.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12415.0,,12388.75,NaN,NaN,0,0,2,,,,1,358,,NaN,NaN
358,2022-08-31 16:00:00,12391.75,12391.75,12391.75,12391.75,49196.0,-11.358962732656437,-1.379901080784034,-9.979061651872403,32.71842298826245,0,0,12397.875,12409.325,12426.02,-66.59767189559345,-66.89906256419124,-70.57917904753319,-68.18223834247269,y,y,n,n,n,y,12439.5,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,12406.25,12406.25,12391.75,12391.75,NaN,NaN,0,0,2,,,,1,359,12406.25,NaN,NaN
359,2022-08-31 16:01:00,12394.75,12394.75,12394.75,12394.75,49377.0,-10.957688493615933,-0.7829014733948245,-10.174787020221109,35.961939066415276,0,0,12395.95,12407.5375,12425.08,-54.57929995384836,-65.73370768579396,-66.59767189559345,-66.89906256419124,y,n,n,n,n,y,12437.5,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12406.25,,12391.75,NaN,NaN,0,0,2,,,,1,360,,NaN,NaN
360,2022-08-31 16:03:00,12393.75,12393.75,12393.75,12393.75,49861.0,-10.598197981620615,-0.33872876911960503,-10.25946921250101,35.35018756506258,0,0,12394.275,12405.625,12424.195,-29.076711794255154,-63.762860734183555,-54.57929995384836,-65.73370768579396,y,n,n,n,n,y,12437.5,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12406.25,,12391.75,NaN,NaN,0,0,2,,,,1,361,,NaN,NaN
361,2022-08-31 16:08:00,12406.25,12406.25,12406.25,12406.25,51278.0,-9.198617688956801,0.8486812188353667,-10.047298907792168,47.39621015970817,0,0,12394.75,12404.0625,12423.625,30.061738265747227,-56.602599276134974,-29.076711794255154,-63.762860734183555,y,n,n,n,y,n,12437.5,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12406.25,,12391.75,NaN,NaN,0,0,2,,,,1,362,,NaN,NaN
362,2022-08-31 16:09:00,12398.75,12398.75,12398.75,12398.75,51512.0,-8.595543468903998,1.1614043511105372,-9.756947820014535,42.303084694910524,0,0,12394.7,12402.875,12422.915,47.64762966529223,-52.46341410113559,30.061738265747227,-56.602599276134974,y,y,n,n,y,n,12422.5,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12406.25,,12391.75,NaN,NaN,0,0,2,,,,1,363,,NaN,NaN
363,2022-08-31 16:10:00,12398.75,12398.75,12398.75,12398.75,51761.0,-8.025094510527197,1.3854826475898712,-9.410577158117068,42.30308469491053,0,0,12395.525,12402.0,12422.44,46.064854693458955,-48.97235741431745,47.64762966529223,-52.46341410113559,y,y,n,n,y,n,12419.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,12418.0,12418.0,12398.75,12398.75,NaN,NaN,0,0,2,,,,1,364,12418.0,NaN,NaN
364,2022-08-31 16:11:00,12405.5,12405.5,12405.5,12405.5,52129.0,-6.94824595897262,1.969864959315558,-8.918110918288178,48.12192558724915,0,0,12396.725,12401.325,12422.04,55.35166948709203,-39.72071994435432,46.064854693458955,-48.97235741431745,y,y,n,n,y,n,12419.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,365,,NaN,NaN
365,2022-08-31 16:12:00,12411.5,12411.5,12411.5,12411.5,52420.0,-5.546746427595281,2.697091592554319,-8.2438380201496,52.68938447365641,0,0,12399.0,12401.1,12421.745,59.84401555758838,-24.406617969472585,55.35166948709203,-39.72071994435432,y,y,n,n,y,n,12416.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,366,,NaN,NaN
366,2022-08-31 16:13:00,12418.0,12418.0,12418.0,12418.0,52627.0,-3.8669761801902496,3.5014894719674796,-7.368465652157729,57.09627800707838,0,0,12401.075,12401.7,12421.54,69.26045347645643,-7.686332336272126,59.84401555758838,-24.406617969472585,y,y,n,n,y,n,12415.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,367,,NaN,NaN
367,2022-08-31 16:14:00,12411.0,12411.0,12411.0,12411.0,52839.0,-3.06525332333149,3.4425698630609913,-6.507823186392481,51.52955376343954,0,0,12403.0,12401.6,12421.17,68.66773687211142,9.999378123152399,69.26045347645643,-7.686332336272126,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,368,,NaN,NaN
368,2022-08-31 16:15:00,12403.0,12403.0,12403.0,12403.0,53039.0,-3.040367856297962,2.773964264075615,-5.814332120373577,46.008674360926754,0,0,12404.125,12401.0,12420.75,61.088074530434724,22.190288896122546,68.66773687211142,9.999378123152399,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,369,,NaN,NaN
369,2022-08-31 16:16:00,12404.25,12404.25,12404.25,12404.25,53278.0,-2.8865075290614186,2.3422596730497265,-5.228767202111145,46.96481261896107,0,0,12405.075,12400.5125,12420.255,50.01587121007197,33.408303626043505,61.088074530434724,22.190288896122546,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,370,,NaN,NaN
370,2022-08-31 16:17:00,12404.0,12404.0,12404.0,12404.0,53380.0,-2.7530100358817435,1.9806057329835216,-4.733615768865265,46.78635684130896,0,0,12406.1,12400.1875,12419.86,20.74608027568341,40.92873083817394,50.01587121007197,33.408303626043505,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,371,,NaN,NaN
371,2022-08-31 16:18:00,12411.5,12411.5,12411.5,12411.5,53563.0,-2.0187540507868107,2.171889374462763,-4.190643425249574,52.604698831767315,0,0,12406.625,12400.6875,12419.46,34.34609740006152,46.38180944540781,20.74608027568341,40.92873083817394,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,372,,NaN,NaN
372,2022-08-31 16:19:00,12399.75,12399.75,12399.75,12399.75,53743.0,-2.35779846074729,1.466275971601827,-3.824074432349117,44.411826732987855,0,0,12406.725,12400.7125,12418.7,-12.225122675735753,45.379790940605,34.34609740006152,46.38180944540781,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12418.0,,12398.75,NaN,NaN,0,0,2,,,,1,373,,NaN,NaN
373,2022-08-31 16:20:00,12404.25,12404.25,12404.25,12404.25,53900.0,-2.237587688370695,1.2691893951827375,-3.5067770835534327,47.76700714625054,0,0,12407.275,12401.4,12418.09,-41.455233544405125,42.07040654147788,-12.225122675735753,45.379790940605,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,12408.0,12408.0,12395.25,12395.25,NaN,NaN,0,0,2,,,,1,374,12408.0,NaN,NaN
374,2022-08-31 16:21:00,12403.25,12403.25,12403.25,12403.25,53984.0,-2.197677964277318,1.0472792954208918,-3.24495725969821,47.08685614812816,0,0,12407.05,12401.8875,12417.44,-50.6873745329974,38.81053108886685,-41.455233544405125,42.07040654147788,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,375,,NaN,NaN
375,2022-08-31 16:22:00,12405.5,12405.5,12405.5,12405.5,54066.0,-1.9618777193118149,1.0264636323091159,-2.9883413516209307,48.851579909508736,0,0,12406.45,12402.725,12416.79,-45.25925515150139,32.96325716701957,-50.6873745329974,38.81053108886685,y,y,n,n,y,n,12418.0,12388.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,376,,NaN,NaN
376,2022-08-31 16:23:00,12403.0,12403.0,12403.0,12403.0,54170.0,-1.954206556227291,0.8273078363149118,-2.781514392542203,46.97684782008078,0,0,12404.95,12403.0125,12416.085,-23.135697257335835,29.508882241177872,-45.25925515150139,32.96325716701957,y,n,n,n,y,n,12418.0,12391.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,377,,NaN,NaN
377,2022-08-31 16:24:00,12400.0,12400.0,12400.0,12400.0,54394.0,-2.1652424648491433,0.4930175421544476,-2.658260007003591,44.75717387306414,0,0,12403.85,12403.425,12415.235,-16.380139878087455,19.04020876141015,-23.135697257335835,29.508882241177872,y,n,n,n,y,n,12418.0,12391.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,378,,NaN,NaN
378,2022-08-31 16:25:00,12395.25,12395.25,12395.25,12395.25,54624.0,-2.684826239812537,-0.02125298624715688,-2.66357325356538,41.42004543519407,0,0,12403.075,12403.6,12414.24,-39.341369382234035,2.5185293647855396,-16.380139878087455,19.04020876141015,y,n,n,n,n,y,12418.0,12391.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,379,,NaN,NaN
379,2022-08-31 16:26:00,12400.25,12400.25,12400.25,12400.25,54875.0,-2.6624508356962906,0.0008979342952715186,-2.663348769991562,45.9854775061394,0,0,12402.675,12403.875,12413.32,-41.84299991459485,-8.172315845790717,-39.341369382234035,2.5185293647855396,y,n,n,n,y,n,12418.0,12393.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,380,,NaN,NaN
380,2022-08-31 16:27:00,12408.0,12408.0,12408.0,12408.0,55011.0,-1.996345310128163,0.5336027678907191,-2.529948078018882,52.20341186254763,0,0,12403.075,12404.5875,12412.55,-27.32389130134654,-13.741914077714403,-41.84299991459485,-8.172315845790717,y,n,n,n,y,n,12418.0,12393.75,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,381,,NaN,NaN
381,2022-08-31 16:28:00,12403.25,12403.25,12403.25,12403.25,55153.0,-1.8306347666184593,0.5594506491203384,-2.3900854157387976,48.51698212294229,0,0,12402.25,12404.4375,12411.665,3.122130462115708,-13.355120921483687,-27.32389130134654,-13.741914077714403,y,n,n,n,y,n,12418.0,12395.25,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,382,,NaN,NaN
382,2022-08-31 16:29:00,12407.5,12407.5,12407.5,12407.5,55252.0,-1.3409112950175768,0.8393392965769766,-2.1802505915945534,51.796893465348504,0,0,12403.025,12404.875,12410.85,9.884124007522072,-15.825840095727834,3.122130462115708,-13.355120921483687,y,n,n,n,y,n,12418.0,12395.25,12473.25,12473.25,12388.75,12388.75,nan,nan,,12408.0,,12395.25,NaN,NaN,0,0,2,,,,1,383,,NaN,NaN
383,2022-08-31 16:30:00,12399.75,12399.75,12399.75,12399.75,55400.0,-1.5601773922535358,0.49605855947281396,-2.0562359517263498,46.037139944095436,0,0,12402.575,12404.925,12409.89,4.418620466989168,-24.388753423071726,9.884124007522072,-15.825840095727834,y,n,n,n,y,n,12418.0,12395.25,12473.25,12473.25,12388.75,12388.75,nan,nan,12399.75,12399.75,12376.75,12376.75,NaN,NaN,0,0,2,,,,1,384,12399.75,NaN,NaN
384,2022-08-31 16:31:00,12389.0,12389.0,12389.0,12389.0,55716.0,-2.5717371277842176,-0.4124009408462941,-2.1593361869379235,39.4792966148515,0,0,12401.15,12404.1,12408.715,-31.723602957684033,-33.89338387528342,4.418620466989168,-24.388753423071726,y,n,n,n,n,y,12418.0,12395.25,12473.25,12473.25,12388.75,12388.75,nan,nan,,12399.75,,12376.75,NaN,NaN,0,0,2,,,,1,385,,NaN,NaN
385,2022-08-31 16:32:00,12379.75,12379.75,12379.75,12379.75,56235.0,-4.072853876386944,-1.5308141515592162,-2.5420397248277276,34.875734416056694,0,0,12398.575,12402.5125,12407.4,-56.22963010261532,-42.07634064451635,-31.723602957684033,-33.89338387528342,y,y,n,n,n,y,12418.0,12389.0,12473.25,12473.25,12379.75,12388.75,12379.75,nan,,12399.75,,12376.75,NaN,NaN,0,0,2,,,,1,386,,NaN,NaN
