,Datetime,bs_test,bss1,bss2,Open,High,Low,Close,Volume,uptrend,bar_no,buysell,ret,count_no,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30
94,2023-03-23 20:08:00,Sell,Sell,Sell,12826.75,12832.0,12825.25,12829.0,745,False,-5.0,Sell,Sell,94,-5.729089391974412,-2.932536141325273,-2.796553250649139,26.658393143223726,0,1
95,2023-03-23 20:10:00,Sell,Sell,Sell,12829.25,12833.75,12825.5,12830.5,587,False,-5.0,Sell,Sell,95,-6.363741875247797,-2.8537508996789263,-3.5099909755688707,29.055101156260065,0,1
96,2023-03-23 20:12:00,Sell,Sell,Sell,12831.0,12832.5,12826.0,12826.0,447,False,-5.0,Sell,Sell,96,-7.147429810858739,-2.9099510682318943,-4.237478742626845,26.28047858471411,0,1
97,2023-03-23 20:14:00,Sell,Sell,Sell,12826.5,12828.25,12820.0,12826.25,1117,False,-5.0,Sell,Sell,97,-7.660035118693486,-2.738045100853313,-4.921990017840173,26.699274056441983,0,1
98,2023-03-23 20:16:00,Sell,Sell,Sell,12825.75,12829.5,12824.5,12827.5,398,False,-5.0,Sell,Sell,98,-7.8746400166401145,-2.362119999039953,-5.512520017600162,28.874962311375125,0,1
99,2023-03-23 20:18:00,Sell,Sell,Sell,12827.25,12832.25,12827.0,12830.75,450,False,-5.0,Sell,Sell,99,-7.693779010567596,-1.7450071943739474,-5.9487718161936485,34.33250188059935,0,0
100,2023-03-23 20:20:00,Sell,Sell,Sell,12830.75,12835.75,12830.0,12834.75,459,False,-5.0,Sell,Sell,100,-7.145312079765063,-0.9572322108571312,-6.1880798689079315,40.39457900231119,0,0
101,2023-03-23 20:22:00,Sell,Sell,Sell,12834.5,12835.5,12831.25,12834.5,333,False,-5.0,Sell,Sell,101,-6.654116483498001,-0.3728292916720548,-6.281287191825946,40.14513754348472,0,0
102,2023-03-23 20:24:00,Sell,Sell,Sell,12834.0,12838.5,12832.5,12835.5,481,False,-5.0,Sell,Sell,102,-6.113674161822928,0.1340904240024141,-6.247764585825342,41.69605320251918,0,0
103,2023-03-23 20:26:00,Sell,Sell,Sell,12835.5,12844.0,12834.75,12839.0,675,False,-5.0,Sell,Sell,103,-5.341376910802865,0.7251101400179829,-6.0664870508208475,46.88368789100328,0,0
104,2023-03-23 20:28:00,Sell,Sell,Sell,12839.0,12839.25,12832.5,12833.0,622,False,-5.0,Sell,Sell,104,-5.154062803470879,0.7299393978799751,-5.884002201350854,40.26898942827509,0,0
105,2023-03-23 20:30:00,Sell,Sell,Sell,12833.0,12833.75,12827.25,12829.75,662,False,-5.0,Sell,Sell,105,-5.207830237288363,0.5409375712499935,-5.748767808538356,37.20683031936723,0,0
106,2023-03-23 20:32:00,Sell,Sell,Sell,12829.5,12837.75,12829.5,12837.25,461,False,-5.0,Sell,Sell,106,-4.592316628601111,0.9251609439497965,-5.5174775725509075,47.18743527837694,0,0
107,2023-03-23 20:34:00,Sell,Sell,Sell,12837.25,12837.5,12833.25,12834.5,304,False,-5.0,Sell,Sell,107,-4.277115748534925,0.9922894592127864,-5.269405207747711,44.4007321476977,0,0
108,2023-03-23 20:36:00,Sell,Sell,Sell,12834.75,12837.0,12833.25,12834.75,173,False,-5.0,Sell,Sell,108,-3.9614784123168647,1.0463414363446777,-5.007819848661542,44.72034311182054,0,0
109,2023-03-23 20:38:00,Sell,Sell,Sell,12834.25,12836.25,12832.75,12833.25,244,False,-5.0,Sell,Sell,109,-3.788697269555996,0.9752980632844368,-4.763995332840433,43.11874110985313,0,0
110,2023-03-23 20:40:00,Sell,Sell,Sell,12833.5,12833.5,12830.5,12832.25,216,False,-5.0,Sell,Sell,110,-3.6899234708726,0.8592574895742668,-4.549180960446867,42.037846477548285,0,0
111,2023-03-23 20:42:00,Sell,Sell,Sell,12831.25,12836.75,12828.25,12835.5,472,False,-5.0,Sell,Sell,111,-3.3112269223784097,0.9903632304547658,-4.3015901528331755,46.71310614858298,0,0
112,2023-03-23 20:44:00,Sell,Sell,Sell,12835.5,12836.5,12832.5,12834.0,273,False,-5.0,Sell,Sell,112,-3.0964506872624042,0.9641115724566172,-4.060562259719021,44.912490802713755,0,0
113,2023-03-23 20:46:00,Sell,Sell,Sell,12834.25,12840.5,12834.25,12837.25,334,False,-5.0,Sell,Sell,113,-2.6336322616043617,1.141543998491728,-3.7751762600960896,49.458277227803364,0,0
114,2023-03-23 20:48:00,Sell,Sell,Sell,12837.25,12837.75,12832.5,12832.5,329,False,-5.0,Sell,Sell,114,-2.6199297086059232,0.9241972411921333,-3.5441269497980565,43.772936406592976,0,0
115,2023-03-23 20:50:00,Sell,Sell,Sell,12833.25,12839.75,12833.25,12839.25,216,False,-5.0,Sell,Sell,115,-2.0408758028825105,1.202600917532437,-3.2434767204149475,52.18457140895242,0,0
116,2023-03-23 20:52:00,Buy1,Sell,Sell,12839.5,12842.75,12839.0,12841.5,342,True,1.0,Buy,,116,-1.3844560670277133,1.4872165227097875,-2.871672589737501,54.621530766555544,0,0
117,2023-03-23 20:54:00,,,Sell,12841.75,12843.75,12840.5,12842.5,369,True,1.0,,,117,-0.7746177433000412,1.677643877149968,-2.452261620450009,55.70213142777502,0,0
118,2023-03-23 20:56:00,Buy,,,12843.0,12851.25,12842.5,12848.5,905,True,2.0,Buy,Buy,118,0.19063584643845388,2.1143179735107704,-1.9236821270723166,61.60927627783127,0,0
119,2023-03-23 20:58:00,Buy,Buy,,12848.5,12849.25,12846.25,12848.0,300,True,2.0,Buy,Buy,119,0.9048301307466318,2.2628098062551585,-1.357979675508527,60.880695295209726,0,0
120,2023-03-23 21:00:00,Buy,Buy,Buy,12848.5,12850.75,12846.0,12847.0,300,True,2.0,Buy,Buy,120,1.3743005229462142,2.1858241587637925,-0.8115236358175786,59.36851834679138,0,0
121,2023-03-23 21:02:00,Buy,Buy,Buy,12846.75,12857.0,12845.25,12857.0,618,True,3.0,Buy,Buy,121,2.524178459592804,2.6685616763283058,-0.14438321673550214,67.94335352305374,0,0
122,2023-03-23 21:04:00,Buy,Buy,Buy,12857.0,12864.75,12857.0,12859.25,953,True,4.0,Buy,Buy,122,3.575801589904586,2.97614784531207,0.5996537445925154,69.502867698552,0,0
123,2023-03-23 21:06:00,Buy,Buy,Buy,12858.5,12870.0,12857.25,12869.75,1036,True,5.0,Buy,Buy,123,5.196579807785383,3.677540850554294,1.519038957231089,75.49429068050141,1,0
124,2023-03-23 21:08:00,Buy,Buy,Buy,12869.25,12870.75,12864.5,12865.5,884,True,5.0,Buy,Buy,124,6.06816867013913,3.639303770326433,2.428864899812697,69.53924291077973,0,0
125,2023-03-23 21:10:00,Buy,Buy,Buy,12865.5,12866.75,12861.5,12863.75,354,True,5.0,Buy,Buy,125,6.542283378021239,3.290734782566833,3.2515485954544054,67.1890503592697,0,0
126,2023-03-23 21:12:00,Buy,Buy,Buy,12864.0,12867.5,12862.75,12863.25,393,True,5.0,Buy,Buy,126,6.799298794418064,2.8382001591709267,3.9610986352471373,66.49754470349588,0,0
127,2023-03-23 21:14:00,Buy,Buy,Buy,12863.5,12865.75,12861.75,12864.5,430,True,5.0,Buy,Buy,127,7.022894362315128,2.4494365816543926,4.5734577806607355,67.40083713902064,0,0
128,2023-03-23 21:16:00,Buy,Buy,Buy,12864.5,12867.0,12860.75,12862.5,426,True,5.0,Buy,Buy,128,6.958498931324357,1.9080329205308963,5.0504660107934605,64.40857199609201,0,0
129,2023-03-23 21:18:00,Buy,Buy,Buy,12862.0,12863.75,12859.0,12862.25,358,True,5.0,Buy,Buy,129,6.808804517511817,1.4066708053746844,5.4021337121371324,64.02593635735693,0,0
130,2023-03-23 21:20:00,Buy,Buy,Buy,12861.75,12862.5,12859.0,12860.0,214,True,5.0,Buy,Buy,130,6.434442176006996,0.8258467710958906,5.608595404911106,60.54006145439116,0,0
131,2023-03-23 21:22:00,Buy,Buy,Buy,12859.75,12862.75,12859.25,12861.75,160,True,5.0,Buy,Buy,131,6.207412510428185,0.47905368441366214,5.728358826014523,62.26107996274725,0,0
132,2023-03-23 21:24:00,Buy,Buy,Buy,12862.0,12865.25,12858.75,12859.75,353,True,5.0,Buy,Buy,132,5.799256362064625,0.05671802884008237,5.742538333224543,59.089219869457004,0,0
133,2023-03-23 21:26:00,Buy,Buy,Buy,12859.25,12860.75,12858.0,12858.25,141,True,5.0,Buy,Buy,133,5.293729392695241,-0.3590471524234413,5.652776545118682,56.753937928082586,0,0
134,2023-03-23 21:28:00,Buy,Buy,Buy,12857.75,12857.75,12853.5,12856.0,412,True,5.0,Buy,Buy,134,4.657846674328539,-0.7959438966321146,5.453790570960654,53.34808535851778,0,0
135,2023-03-23 21:30:00,Buy,Buy,Buy,12855.25,12857.25,12853.75,12856.75,235,True,5.0,Buy,Buy,135,4.166396149405045,-1.029915537244487,5.1963116866495325,54.33188433121119,0,0
136,2023-03-23 21:32:00,Buy,Buy,Buy,12856.25,12857.75,12854.75,12857.25,144,True,5.0,Buy,Buy,136,3.7737623062366765,-1.1380395043302851,4.911801810566962,55.01299455928476,0,0
137,2023-03-23 21:34:00,Buy,Buy,Buy,12856.75,12856.75,12853.5,12856.0,234,True,5.0,Buy,Buy,137,3.3234222603805392,-1.2707036401491383,4.5941259005296775,52.88927759217786,0,0
138,2023-03-23 21:36:00,Buy,Buy,Buy,12855.5,12857.75,12855.25,12855.75,154,True,5.0,Buy,Buy,138,2.9127749622275587,-1.3450807506416949,4.257855712869254,52.453145975886834,0,0
139,2023-03-23 21:38:00,Buy,Buy,Buy,12855.25,12855.25,12853.5,12854.75,102,True,5.0,Buy,Buy,139,2.478076652136224,-1.423823248586424,3.901899900722648,50.65383214845344,0,0
140,2023-03-23 21:40:00,Buy,Buy,Buy,12854.5,12859.25,12854.5,12858.5,202,True,5.0,Buy,Buy,140,2.40840616243986,-1.1947949906262303,3.6032011530660903,56.65809047286643,0,0
141,2023-03-23 21:42:00,Buy,Buy,Buy,12858.0,12859.5,12856.0,12858.25,216,True,5.0,Buy,Buy,141,2.3064317769240006,-1.037415500913672,3.3438472778376727,56.16742681784755,0,0
142,2023-03-23 21:44:00,Buy,Buy,Buy,12858.25,12859.25,12857.0,12857.75,120,True,5.0,Buy,Buy,142,2.1603671526372636,-0.9467841001603272,3.107151252797591,55.13894855921472,0,0
143,2023-03-23 21:46:00,Buy,Buy,Buy,12858.0,12858.0,12853.75,12855.5,122,True,5.0,Buy,Buy,143,1.84182230850638,-1.0122631554329686,2.8540854639393487,50.64484542821644,0,0
144,2023-03-23 21:48:00,Buy,Buy,Buy,12855.75,12856.75,12854.5,12855.25,149,True,5.0,Buy,Buy,144,1.5513176892200136,-1.042214219775468,2.5935319089954816,50.155689932877976,0,0
145,2023-03-23 21:50:00,Sell1,Buy,Buy,12854.75,12854.75,12849.25,12849.75,324,False,-1.0,Sell,,145,0.8672890822072077,-1.3809942614306192,2.248283343637827,40.81570188733836,0,0
146,2023-03-23 21:52:00,,,Buy,12849.25,12852.0,12849.25,12851.0,294,False,-1.0,,,146,0.4212006968609785,-1.4616661174214787,1.8828668142824572,43.39563269636672,0,0
147,2023-03-23 21:54:00,,,,12851.0,12854.0,12851.0,12852.5,156,False,-1.0,,,147,0.18655936136747187,-1.3570459623319884,1.5436053236994602,46.41430752950596,0,0
148,2023-03-23 21:56:00,,,,12853.25,12856.0,12853.25,12855.25,173,False,-1.0,,,148,0.21997074397222605,-1.0589076637817876,1.2788784077540136,51.5189414869906,0,0
149,2023-03-23 21:58:00,,,,12855.25,12856.25,12852.0,12852.75,194,False,-1.0,,,149,0.0442107646013028,-0.9877341145221685,1.0319448791234713,47.124029564744106,0,0
150,2023-03-23 22:00:00,,,,12853.0,12855.0,12850.75,12854.25,138,False,-1.0,,,150,0.025661370340458234,-0.8050268070264106,0.8306881773668688,49.886356977323366,0,0
151,2023-03-23 22:02:00,,,,12854.0,12854.75,12850.25,12851.5,157,False,-1.0,,,151,-0.20853728750444134,-0.8313803718970483,0.6228430843926069,45.22199118816327,0,0
152,2023-03-23 22:04:00,,,,12851.5,12852.5,12850.5,12852.5,108,False,-1.0,,,152,-0.309877691372094,-0.7461766206117607,0.43629892923966673,47.15685953790937,0,0
153,2023-03-23 22:06:00,,,,12852.5,12855.0,12852.25,12853.75,142,False,-1.0,,,153,-0.2860289742711757,-0.5778623228086739,0.29183334853749826,49.55543958827976,0,0
154,2023-03-23 22:08:00,,,,12853.0,12858.5,12853.0,12856.25,222,False,-1.0,,,154,-0.06465429307718296,-0.285190113291745,0.22053582021456203,54.04791301392315,0,0
155,2023-03-23 22:10:00,,,,12856.0,12856.25,12853.0,12853.25,130,False,-1.0,,,155,-0.1297920295419317,-0.28026227980519497,0.15047025026326327,48.46955784024027,0,0
156,2023-03-23 22:12:00,,,,12853.5,12855.0,12851.75,12855.0,116,False,-1.0,,,156,-0.039745617603330174,-0.15217269429327476,0.11242707668994459,51.6072410475683,0,0
157,2023-03-23 22:14:00,,,,12854.75,12858.0,12854.75,12855.75,288,False,-1.0,,,157,0.09108556687897362,-0.017073207848776778,0.1081587747277504,52.93004921210079,0,0
158,2023-03-23 22:16:00,,,,12856.5,12856.75,12851.75,12854.0,220,False,-1.0,,,158,0.0529494798865926,-0.04416743587292625,0.09711691575951885,49.52808684358115,0,0
159,2023-03-23 22:18:00,,,,12854.25,12855.75,12853.25,12855.0,100,False,-1.0,,,159,0.10223944614699576,0.004098024309981532,0.09814142183701423,51.448422676601396,0,0
160,2023-03-23 22:20:00,,,,12854.75,12855.5,12852.5,12853.0,80,False,-1.0,,,160,-0.019852340357829235,-0.09439500975587478,0.07454266939804555,47.55162829286188,0,0
161,2023-03-23 22:22:00,,,,12853.0,12856.0,12851.0,12855.25,164,False,-1.0,,,161,0.06420511853866628,-0.008270040687503408,0.07247515922616969,51.959976051639835,0,0
162,2023-03-23 22:24:00,,,,12855.0,12857.5,12854.75,12855.0,197,False,-1.0,,,162,0.10938739979974343,0.02952979245885899,0.07985760734088444,51.44259693394123,0,0
163,2023-03-23 22:26:00,,,,12855.25,12856.0,12854.25,12855.5,92,False,-1.0,,,163,0.18342608284001471,0.08285478039930422,0.1005713024407105,52.46211399430372,0,0
164,2023-03-23 22:28:00,,,,12856.0,12856.25,12853.75,12855.25,90,False,-1.0,,,164,0.21940025237017835,0.09506315994357427,0.12433709242660408,51.87562872729542,0,0
165,2023-03-23 22:30:00,,,,12855.0,12860.0,12855.0,12857.75,255,False,-1.0,,,165,0.4445150546816876,0.2561423698040668,0.1883726848776208,57.04682768903098,0,0
166,2023-03-23 22:32:00,,,,12857.75,12860.0,12857.5,12859.0,186,False,-1.0,,,166,0.7155364518785063,0.4217310136007084,0.2938054382777979,59.396178013887486,0,0
