,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,date,uptrend,dates1,min_Close,max_Close,T_Buy,T_Sell,BS_list,a,as1,chk_repeat,Buy,Sell,Buy_zero,Buy_count_tmp,Buy_count,Sell_zero,Sell_count_tmp,Sell_count
118,2022-11-02 22:30:00,11270.5,11280.75,11270.5,11276.25,191602.60975609755,-7.897796068727985,-1.0462120170738087,-6.851584051654176,41.4967343945277,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
119,2022-11-02 22:31:00,11276.0,11276.0,11267.75,11267.75,192931.53246753247,-8.202994689805564,-1.0811285105211104,-7.121866179284454,36.68421420244699,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
120,2022-11-02 22:32:00,11267.75,11275.25,11267.5,11275.0,193952.01298701295,-7.770281419254388,-0.5187321919759471,-7.251549227278441,42.77975345924153,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
121,2022-11-02 22:33:00,11275.75,11278.5,11273.75,11274.25,194841.7375,-7.402539894814254,-0.12079253402864953,-7.281747360785604,42.325798017301445,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
122,2022-11-02 22:34:00,11275.0,11275.0,11266.75,11270.0,195598.5394736842,-7.369095225867568,-0.06987829206557095,-7.299216933801997,39.75160021400812,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
123,2022-11-02 22:35:00,11268.5,11271.75,11262.75,11262.75,196803.10256410256,-7.8372614228374005,-0.4304355912283224,-7.406825831609078,35.75651783982191,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
124,2022-11-02 22:36:00,11263.5,11270.5,11263.25,11267.75,197773.15,-7.715884381457727,-0.24724683987891893,-7.468637541578808,40.218756055151026,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
125,2022-11-02 22:37:00,11268.75,11268.75,11262.5,11265.0,198477.0253164557,-7.7522313218960335,-0.22687502425378003,-7.5253562976422534,38.62951313313298,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
126,2022-11-02 22:38:00,11265.0,11271.5,11262.75,11265.75,199287.23456790124,-7.632534693217167,-0.08574271645993026,-7.546791976757237,39.33359500867819,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
127,2022-11-02 22:39:00,11266.5,11266.5,11260.25,11262.0,200334.5802469136,-7.750920130083614,-0.1633025226611018,-7.587617607422512,37.04510453691672,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
128,2022-11-02 22:40:00,11262.0,11274.25,11262.0,11273.5,201603.7,-6.837963761476203,0.599723076757047,-7.43768683823325,47.19206381870415,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
129,2022-11-02 22:41:00,11271.25,11273.25,11262.5,11264.5,202565.74390243905,-6.762707760297417,0.5399832623486667,-7.3026910226460835,41.54806899130855,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
130,2022-11-02 22:42:00,11264.75,11266.25,11260.0,11260.75,203488.225,-6.925823910254621,0.30149368991316994,-7.227317600167791,39.431953478052385,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
131,2022-11-02 22:43:00,11261.0,11265.75,11259.0,11265.25,204472.93902439025,-6.615720336458253,0.48927781096763123,-7.104998147425884,43.17232178899948,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
132,2022-11-02 22:44:00,11265.0,11267.5,11262.25,11265.0,205405.025,-6.317311891614736,0.6301490046489189,-6.947460896263655,43.01339879398793,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
133,2022-11-02 22:45:00,11265.0,11265.0,11254.5,11254.5,206464.2375,-6.8491307807908015,0.07866409237828265,-6.927794873169084,36.8738822515151,0,0,2022-11-02 22:45:00,False,2022-11-02 22:26:00,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
134,2022-11-02 22:46:00,11255.75,11264.5,11255.25,11263.25,207617.8987341772,-6.489739531221858,0.3504442735577813,-6.840183804779639,44.041866914649624,0,0,,True,,11263.25,,11263.25,,1,1,0,-1,11263.25,NaN,11263.25,1,3,0,0,3
135,2022-11-02 22:47:00,11263.25,11268.5,11262.75,11268.5,208421.21951219512,-5.715404625932933,0.8998233430773652,-6.615227969010299,47.866918661779955,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
136,2022-11-02 22:48:00,11267.75,11274.25,11266.5,11268.25,209390.3456790124,-5.063542183030222,1.2413486287840616,-6.304890811814284,47.69971136038246,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
137,2022-11-02 22:49:00,11269.25,11274.0,11267.0,11274.0,210419.31325301205,-4.03643010174892,1.8147685680522923,-5.851198669801212,51.86454242565337,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
138,2022-11-02 22:50:00,11274.0,11277.25,11270.25,11270.25,211168.40506329117,-3.4848587548567593,1.8930719319555624,-5.377930686812322,49.11742633113325,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
139,2022-11-02 22:51:00,11273.0,11273.0,11268.75,11270.75,212198.68354430376,-2.9731164317363437,1.923851404060783,-4.896967835797127,49.50149458177391,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
140,2022-11-02 22:52:00,11270.75,11272.25,11262.75,11265.5,212908.2125,-2.957100464260293,1.5518938972294674,-4.50899436148976,45.60870391335827,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
141,2022-11-02 22:53:00,11265.75,11276.5,11265.0,11274.5,213874.6375,-2.192904473053204,1.8528719107492453,-4.045776383802449,52.50420442428978,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
142,2022-11-02 22:54:00,11275.0,11278.75,11272.25,11273.5,214730.975,-1.6489571355195949,1.917455398626284,-3.5664125341458788,51.71963031374968,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
143,2022-11-02 22:55:00,11273.5,11281.5,11270.5,11281.5,215767.75384615385,-0.5658193965919054,2.400474510043179,-2.966293906635084,57.22632644382281,0,0,2022-11-02 22:55:00,True,2022-11-02 22:45:00,,,,,0,0,0,0,NaN,NaN,0,0,3,0,0,3
