,Datetime,Open,High,Low,Close,Volume,SMA_50,SMA_200,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,CUMLOGRET_1,SMA_5_CUMLOGRET,slopes10,vol_gt2,macd_vol_gt1,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,date,uptrend,dates1,min_Close,max_Close,T_Buy,T_Sell,BS_list,a,as1,chk_repeat,Buy,Sell,Buy_zero,Buy_count_tmp,Buy_count,Sell_zero,Sell_count_tmp,Sell_count
298,2022-11-11 04:58:00,11596.25,11598.0,11593.25,11596.0,760513.8857142857,11563.085,11501.12,11570.708424012964,11586.025,11601.341575987035,0.26439742684890327,0.8256276079080493,9.523345386180154,-0.13341655846668665,9.65676194464684,68.82786860115219,0.012910684578205048,0.01283737400298542,56.75868084317145,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
299,2022-11-11 04:59:00,11596.0,11600.25,11595.75,11599.75,761286.2352941176,11564.57,11501.7675,11571.559831630711,11587.225,11602.89016836929,0.27038688502706987,0.8997722751756212,9.562022041580349,-0.07579192245319355,9.637813964033542,71.387280006317,0.013234019674735243,0.01295810269049313,54.520894851200595,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
300,2022-11-11 05:00:00,11598.25,11611.75,11598.0,11607.75,763711.4705882353,11566.285,11502.50375,11570.603304500184,11588.475,11606.346695499817,0.30843912593876704,1.0392605307145535,10.121531990494987,0.38697442116915504,9.734557569325831,75.92803921650273,0.013923451997637584,0.013173592087713529,56.36328048422102,y,y,y,n,y,n,2022-11-11 05:00:00,True,2022-11-11T04:52:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
301,2022-11-11 05:01:00,11608.0,11608.0,11603.75,11605.0,765787.9714285714,11567.92,11503.2925,11570.016877927477,11589.2875,11608.558122072523,0.3325592202717054,0.907680144960219,10.225176172802094,0.3924948827810102,9.832681290021084,71.71489720433078,0.013686513245196274,0.013346005891494575,52.20434101942799,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
302,2022-11-11 05:02:00,11605.25,11612.0,11605.25,11611.25,767208.4242424242,11569.715,11504.0925,11569.073951073708,11590.525,11611.976048926292,0.37014801186817786,0.9830766101744844,10.68842815412063,0.6845974912796358,10.003830662840993,75.09700538549139,0.014224929238389524,0.013595919746832738,62.165946059449176,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
303,2022-11-11 05:03:00,11611.25,11627.75,11611.0,11624.75,769716.6,11571.85,11504.9975,11568.132280179978,11593.025,11617.917719820021,0.42944304562479146,1.1372345052966706,12.006492491003883,1.6021294625303106,10.404363028473572,80.51626915258227,0.015386919384627896,0.014091166708117308,71.27421215472744,y,y,y,n,y,n,2022-11-11 05:03:00,True,2022-11-11T05:00:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
304,2022-11-11 05:04:00,11623.75,11634.0,11621.0,11631.25,772856.2941176471,11574.175,11505.88,11567.484826272997,11595.8875,11624.290173727004,0.48987494449223096,1.1225206179511733,13.420856373280913,2.4131946758458724,11.00766169743504,82.49184361501476,0.015945914927219747,0.014633545758614211,75.53783209631449,y,y,y,n,y,n,2022-11-11 05:04:00,True,2022-11-11T05:03:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
305,2022-11-11 05:05:00,11631.25,11641.25,11626.0,11626.0,777565.1764705882,11576.235,11506.7325,11568.31683805851,11598.3,11628.283161941488,0.5170268391314075,0.9619259311952524,13.957228573088287,2.3596535005225974,11.59757507256569,75.80601019570156,0.015494442797954781,0.01494774391867765,76.66316162208905,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
306,2022-11-11 05:06:00,11624.75,11627.0,11616.5,11621.25,781423.3823529412,11578.07,11507.57375,11569.506118333673,11600.2125,11630.918881666326,0.5294106753014517,0.8425590847629981,13.839489087775291,1.7935312121676823,12.045957875607609,70.25773876275085,0.015085792306726702,0.015227599730983735,75.65599811251937,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
307,2022-11-11 05:07:00,11622.0,11626.5,11618.75,11624.5,784736.4411764706,11579.89,11508.45125,11571.32010295966,11602.4,11633.479897040339,0.5357494490853504,0.8555352833266507,13.8487873361737,1.4422635684528728,12.406523767720827,71.77965520930366,0.01536541331453886,0.015455696546213602,74.38834968411805,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
308,2022-11-11 05:08:00,11623.25,11632.0,11622.5,11632.0,789360.0294117647,11581.845,11509.41625,11573.533468957765,11605.0875,11636.641531042234,0.5437965210039956,0.9264510604679673,14.296541948608137,1.5120145447098476,12.78452740389829,74.96350741588675,0.016010394309959458,0.015580391531279913,72.994338134756,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
309,2022-11-11 05:09:00,11632.0,11643.5,11632.0,11632.5,797371.1176470588,11583.565,11510.39375,11575.463649670755,11607.5375,11639.611350329245,0.5526383236624484,0.8891409940458374,14.524309329306561,1.391825540326618,13.132483788979943,75.1646730957832,0.016053378255462502,0.015601884196928465,70.35599156912284,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
310,2022-11-11 05:10:00,11632.5,11632.5,11617.75,11622.75,812329.2424242424,11584.96,11511.31875,11578.829656667192,11609.5125,11640.195343332809,0.5285810809507852,0.7157150146812633,13.75946258393742,0.5015830359659823,13.257879547971438,64.31296231133436,0.01521485787221303,0.015545967211780115,62.70499237106413,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
311,2022-11-11 05:11:00,11622.5,11632.75,11622.0,11629.0,816304.2972972973,11586.53,11512.2875,11582.026526998248,11611.7,11641.373473001753,0.51109610137624,0.7915061543179928,13.501996187036639,0.19529331125216132,13.306702875784477,67.54736769892016,0.015752451829702092,0.015679299116375195,46.39718102729638,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
312,2022-11-11 05:12:00,11628.5,11642.25,11628.5,11637.5,819406.4705882353,11588.235,11513.25,11582.999644598933,11613.775,11644.550355401067,0.5299802243640318,0.8854545250706978,13.824471275651376,0.41421471989351843,13.410256555757858,71.35036979398114,0.016483116121981466,0.01590283967786372,36.92541679466238,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
313,2022-11-11 05:13:00,11637.25,11649.5,11637.0,11649.25,821051.3235294118,11590.1,11514.24625,11583.428714320451,11616.5125,11649.59628567955,0.5695992782610045,0.9947665348381749,14.856900803475583,1.1573153981741804,13.699585405301402,75.6059949647667,0.017492273775770183,0.01619921557102586,59.173569973435136,y,y,y,n,y,n,2022-11-11 05:13:00,True,2022-11-11T05:04:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
314,2022-11-11 05:14:00,11647.25,11647.25,11637.75,11637.75,822555.8333333334,11591.645,11515.14,11586.334705209332,11618.7625,11651.19029479067,0.5581970505149492,0.7927658220759305,14.579096008426859,0.7036084825003659,13.875487525926493,65.37127506953672,0.016504598168361955,0.016289459553605754,64.63259553753042,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
315,2022-11-11 05:15:00,11637.75,11642.75,11636.0,11642.5,823665.4,11593.22,11516.12375,11589.010166979224,11621.125,11653.239833020776,0.5526974887676732,0.8327901469419414,14.574216513634383,0.5589831901663125,14.01523332346807,67.33799714863969,0.016912669393191263,0.0166290218578014,67.14672062007104,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
316,2022-11-11 05:16:00,11642.5,11644.25,11637.0,11642.0,824438.3225806452,11594.83,11517.125,11592.492383906225,11623.475,11654.457616093776,0.533104189474757,0.7989579695905886,14.364419570265454,0.2793489974379071,14.085070572827547,66.90723192623604,0.016869722368339737,0.016852475965528926,64.45618565097175,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
317,2022-11-11 05:17:00,11643.0,11643.75,11640.5,11642.25,825402.6486486486,11596.525,11518.155,11596.307258959125,11625.75,11655.192741040875,0.5065091033417244,0.7802048895021884,14.056294676511243,-0.023020717053043427,14.079315393564286,67.02083101151528,0.01689119611132126,0.016934091963396885,60.82207327708781,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
318,2022-11-11 05:18:00,11642.0,11645.0,11638.5,11643.0,826072.3333333334,11598.245,11519.1775,11601.131777960596,11628.1,11655.068222039405,0.46384571923881424,0.776251062792139,13.714529649480028,-0.29182859526740756,14.006358244747435,67.38257172669209,0.016955614573674834,0.016826760122977815,61.148831274943504,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
319,2022-11-11 05:19:00,11643.0,11644.25,11639.25,11640.75,826863.7142857143,11599.905,11520.19625,11606.030816760645,11630.15,11654.269183239354,0.4147699425949664,0.7197421010240678,13.110986911497093,-0.7162970666002728,13.827283978097366,65.07642308093979,0.016762346736062476,0.01687830983651792,58.26085920418485,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
320,2022-11-11 05:20:00,11640.5,11642.5,11637.5,11637.5,827696.8285714285,11601.54,11521.16875,11609.65257618931,11631.6375,11653.622423810692,0.3780194114661984,0.6333300049270232,12.2294535764795,-1.2782643212942926,13.507717897773793,61.78698119855317,0.016483116121981466,0.016792399182275958,26.146841235580894,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
321,2022-11-11 05:21:00,11638.0,11638.0,11632.75,11633.5,828339.2222222222,11602.995,11522.1625,11614.786918612594,11633.0625,11651.338081387406,0.31420069113195975,0.5119695234511521,11.080338244753875,-1.9419037224159332,13.022241967169808,57.90732400205209,0.016139340604006718,0.016646322829409355,-31.597814086125975,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
322,2022-11-11 05:22:00,11633.5,11635.0,11625.5,11626.0,829042.1891891892,11604.175,11523.1125,11618.095223656934,11633.8,11649.504776343065,0.2699853245382512,0.2516679056864323,9.45547195072686,-2.8534160131543587,12.308887963881219,51.39144300179588,0.015494442797954781,0.01636697216673606,-58.284866484902196,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
323,2022-11-11 05:23:00,11626.0,11628.0,11623.25,11624.75,829722.7428571428,11605.315,11524.02,11618.095223656934,11633.8,11649.504776343065,0.2699853245382512,0.21187109570027995,7.974958792150574,-3.467143337384517,11.44210212953509,50.374070197249154,0.015386919384627896,0.01605323312892667,-60.48850144290969,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
324,2022-11-11 05:24:00,11624.75,11629.5,11624.0,11628.0,830190.84375,11606.6,11524.9725,11617.764193004865,11633.6375,11649.510806995137,0.2728863950786822,0.32242200690353134,6.983389123270172,-3.5669704050119346,10.550359528282106,52.980382393020655,0.015666456215425503,0.01583405502479928,-65.63015882691661,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
325,2022-11-11 05:25:00,11627.0,11628.25,11626.5,11627.0,830651.2857142857,11607.88,11525.91125,11617.904696860116,11633.6875,11649.470303139884,0.27132932941312,0.2881396624944167,6.047163438270218,-3.6025568720095116,9.64972031027973,52.07414649357523,0.015580453205267002,0.01565352244145639,-66.20819241817274,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
326,2022-11-11 05:26:00,11626.0,11630.0,11626.0,11630.0,830963.303030303,11609.215,11526.885,11619.288811137885,11634.125,11648.961188862115,0.25504606254642775,0.3609818182305071,5.484055982064092,-3.3325314625725095,8.816587444636601,54.583959580481554,0.015838440049369126,0.01559334233052887,-63.555971713724844,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
327,2022-11-11 05:27:00,11630.0,11630.0,11625.75,11627.25,831165.6764705882,11610.59,11527.8025,11619.737973330884,11634.2625,11648.787026669117,0.2496853869184456,0.2585979853336117,4.761005342790668,-3.244465681476747,8.005471024267415,51.90082822591881,0.015601954651240216,0.015614844701185956,-60.1264005157572,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
328,2022-11-11 05:28:00,11628.0,11629.5,11627.0,11628.25,831337.8285714285,11611.71,11528.78125,11619.343146754962,11634.075,11648.80685324504,0.2532535374757171,0.3022991437970539,4.22002828532095,-3.028354191157172,7.248382476478122,52.80924637072537,0.015687955812308814,0.015675051986722137,-49.8359765053479,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
329,2022-11-11 05:29:00,11628.25,11631.25,11628.25,11631.25,831562.4,11612.82,11529.80125,11619.243888862253,11634.0125,11648.781111137749,0.25388680195672714,0.40647394077091326,3.987410610265215,-2.608777492970326,6.596188103235541,55.523113129790424,0.015945914927219747,0.015730943729080987,-23.57470620191262,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
330,2022-11-11 05:30:00,11631.25,11633.5,11631.0,11633.5,831771.303030303,11613.835,11530.81875,11620.706590011672,11634.55,11648.393409988326,0.23797069913880708,0.4620758179926533,3.9392068977813324,-2.125584964363367,6.064791862144699,57.49732526362028,0.016139340604006718,0.01584272120882893,18.43494882292201,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
331,2022-11-11 05:31:00,11633.0,11643.5,11633.0,11643.5,832127.2857142857,11614.93,11531.88,11621.154182033673,11635.275,11649.395817966326,0.24272426678916117,0.7912366698449907,4.654270007398736,-1.1284174837967704,5.782687491195507,64.94487087638734,0.016998557909949297,0.016074744780944963,55.04058052595339,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
332,2022-11-11 05:32:00,11643.5,11645.0,11642.0,11645.0,832467.3714285714,11616.1,11532.865,11620.92722851805,11635.65,11650.372771481949,0.2530631547347878,0.8175353231374921,5.281122643054914,-0.4012518785124737,5.682374521567388,65.9098150973695,0.017127376855100265,0.016379829221716973,63.29537350946133,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
333,2022-11-11 05:33:00,11644.75,11654.5,11642.75,11653.0,832874.5294117647,11617.665,11533.83125,11620.350993774067,11635.8375,11651.324006225932,0.26618636133294776,1.0541114228611996,6.350239407251138,0.5342919085469999,5.815947498704138,70.56371509811744,0.017814131109922225,0.016805064281239658,69.45465227460014,y,y,y,n,y,n,2022-11-11 05:33:00,True,2022-11-11T05:13:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
334,2022-11-11 05:34:00,11653.5,11654.5,11649.25,11654.0,833472.9722222222,11619.265,11534.8025,11619.2593415863,11636.65,11654.0406584137,0.2988945858765245,0.9988310271890597,7.195271180828058,1.1034589456991366,6.091812235128922,71.09491338040526,0.01789994223967854,0.017195869743731416,73.03138750386503,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
335,2022-11-11 05:35:00,11654.0,11656.5,11652.5,11656.5,833791.7647058824,11620.84,11535.8125,11618.05142492455,11637.35,11656.648575075451,0.3316661452212157,0.9961506205802745,7.974765918748744,1.506362946895858,6.468402971852886,72.43418655210938,0.01811443785406553,0.017590889193743176,74.64203817523757,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
336,2022-11-11 05:36:00,11656.75,11658.5,11655.75,11656.0,834096.2647058824,11622.3,11536.8,11617.176212609269,11638.05,11658.92378739073,0.3587162349488151,0.929965096031687,8.454714606079506,1.5890493073812957,6.86566529869821,71.71847077028808,0.018071542411699636,0.017805486094093242,75.32917732774115,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
337,2022-11-11 05:37:00,11656.75,11659.25,11655.0,11659.25,834305.2647058824,11623.87,11537.78625,11616.114368561262,11638.9,11661.685631438737,0.3915426962812165,0.9465533477690652,8.993652015173211,1.7023893731800008,7.29126264199321,73.54805598221475,0.01835032990238073,0.018050076703549335,74.78683865491897,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
338,2022-11-11 05:38:00,11659.25,11662.75,11659.0,11659.5,834523.7352941176,11625.495,11538.79375,11615.271523765186,11639.725,11664.178476234814,0.42017274866569326,0.9043392401577318,9.333347683092143,1.6336680328791457,7.699679650212997,73.689058695363,0.018371771875042964,0.018161604856573484,72.78392641220928,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
339,2022-11-11 05:39:00,11659.5,11659.75,11653.75,11655.5,834787.6388888889,11626.935,11539.74625,11615.058624802266,11640.4625,11665.866375197733,0.4364753582210881,0.795968624529815,9.174039757011997,1.1794880854391998,7.994551671572797,67.49015399706919,0.018028645129236052,0.018187345434484983,67.21201411570394,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
340,2022-11-11 05:40:00,11655.5,11657.25,11654.5,11656.75,835026.1142857143,11628.405,11540.71375,11615.101009039188,11641.425,11667.74899096081,0.452246884909897,0.7910842816884289,9.044393492909876,0.8398734570696629,8.204520035840213,68.38518343972012,0.018135884885260984,0.018191634840724072,55.54712361099656,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
341,2022-11-11 05:41:00,11658.0,11660.25,11657.5,11659.5,835281.6176470588,11629.89,11541.6925,11615.54095136911,11642.725,11669.90904863089,0.4669705525276973,0.8085449159500403,9.059121992624569,0.6836815654274844,8.375440427197084,70.32106208527787,0.018371771875042964,0.018251680733392738,46.92870444591616,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
342,2022-11-11 05:42:00,11660.0,11660.0,11657.75,11658.0,835412.1142857143,11631.13,11542.67625,11617.502388272831,11644.325,11671.14761172717,0.4606984385470126,0.7549155193964074,8.847765438353235,0.37786000892492133,8.469905429428314,67.87949145838917,0.01824311314215402,0.018230237381347398,26.842174914549613,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
343,2022-11-11 05:43:00,11658.25,11661.25,11657.5,11660.75,835524.5428571429,11632.455,11543.61375,11619.975191205287,11646.125,11672.274808794713,0.44907312594898224,0.7796387559620881,8.800716680012556,0.2646490004673936,8.536067679545162,69.94010898746961,0.01847897484252383,0.01825167797484357,25.088139125926986,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
344,2022-11-11 05:44:00,11660.75,11662.25,11660.25,11661.0,835644.1428571428,11633.82,11544.515,11622.251040668292,11647.775,11673.298959331707,0.43826326198278,0.7590703077866819,8.683505069573584,0.11794991202273764,8.565555157550847,70.12772730657049,0.018500414056991762,0.018346031760394715,22.61986494804043,y,y,y,n,y,n,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
345,2022-11-11 05:45:00,11661.5,11661.5,11659.25,11660.0,835757.0857142857,11635.115,11545.3975,11625.255753010624,11649.425,11673.594246989374,0.414943175124525,0.7187697449707379,8.412943208750221,-0.1220895590405,8.535032767790721,68.2916123007986,0.018414654441142358,0.01840178567157099,21.426246045582076,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
346,2022-11-11 05:46:00,11659.75,11660.25,11658.75,11659.75,835857.5675675676,11636.41,11546.2575,11628.083639430644,11650.9125,11673.741360569356,0.3918810748832941,0.6935598137530902,8.08514752624069,-0.35990819324002565,8.445055719480715,67.81358629943435,0.018393213387956863,0.018406073974153773,15.577825774311025,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
347,2022-11-11 05:47:00,11659.25,11659.75,11658.0,11658.0,835963.6,11637.635,11547.1525,11632.207347015115,11652.45,11672.692652984886,0.3474402891217787,0.6370867742519547,7.596587974116119,-0.6787741962916769,8.275362170407796,64.41458678641115,0.01824311314215402,0.018406073974153773,13.544973367945529,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
348,2022-11-11 05:48:00,11658.0,11658.5,11657.25,11657.5,836055.9444444445,11638.865,11548.05875,11636.907151576917,11653.9125,11670.917848423083,0.2918393015750372,0.6054815200119623,7.087356553232894,-0.9504044937399208,8.037761046972815,63.436249673588726,0.018200223219134788,0.018350323649475964,11.726682321835913,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
349,2022-11-11 05:49:00,11657.5,11660.75,11657.5,11660.5,836163.7777777778,11640.08,11548.965,11641.715296490182,11655.375,11669.034703509818,0.2343932050203177,0.6875955798131421,6.846934710052665,-0.95266106953612,7.799595779588785,66.70388649015358,0.018457535168405915,0.018341747871758792,5.452621987812531,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
350,2022-11-11 05:50:00,11660.5,11661.75,11660.0,11661.5,836301.0909090909,11641.155,11549.88375,11647.259354986954,11656.775,11666.290645013045,0.16326376743216348,0.7482753399019572,6.66031435188961,-0.9114251421593398,7.57173949404895,67.73885295795347,0.018543291107057353,0.01836747520494179,3.4682292589171477,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
351,2022-11-11 05:51:00,11662.25,11664.25,11661.75,11662.75,836484.8787878788,11642.31,11550.8025,11650.073501366309,11657.7375,11665.40149863369,0.13148346552991824,0.8270159768796221,6.537915902026725,-0.82705887361778,7.364974775644505,69.0345538960281,0.018650475689729676,0.018418927665296354,12.390856660680901,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
352,2022-11-11 05:52:00,11663.25,11664.0,11662.5,11664.0,836575.2058823529,11643.365,11551.77375,11653.162839374781,11658.6875,11664.212160625219,0.09477328601900566,0.980798763977458,6.467228616213106,-0.7181969275451197,7.1854255437582255,70.31835464194303,0.018757648785098266,0.0185218347938852,17.09662848147821,y,y,n,y,n,y,2022-11-11 05:52:00,True,2022-11-11T05:33:00,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
353,2022-11-11 05:53:00,11663.5,11665.5,11663.5,11665.0,836714.8529411765,11644.17,11552.81625,11653.757411848206,11659.2875,11664.817588151795,0.09486151107937237,1.0164926709302333,6.417918308339722,-0.6140057883348025,7.0319240966745244,71.34198022388671,0.018843378992189363,0.018650465948496116,29.275254277252575,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
354,2022-11-11 05:54:00,11666.0,11666.0,11663.75,11666.0,836956.7575757576,11644.865,11553.86375,11654.1811986702,11659.8875,11665.593801329802,0.09787918330774864,1.0355921153406995,6.385918285837761,-0.5168046486694111,6.902722934507172,72.3682151279077,0.01892910185024186,0.018744779284863306,39.8055710922652,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
355,2022-11-11 05:55:00,11666.0,11668.5,11665.75,11666.0,837198.2058823529,11645.665,11554.88875,11654.293161077032,11660.3625,11666.431838922967,0.10410206240101524,0.9644245503136742,6.28807304557813,-0.49171991114323355,6.779792956721364,72.3682151279077,0.01892910185024186,0.018821941433500206,44.38582680720577,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
356,2022-11-11 05:56:00,11663.5,11663.75,11661.25,11662.0,837444.0,11646.48,11555.91125,11654.899959330589,11660.6625,11666.425040669412,0.09883727737444531,0.616051241694424,5.820666398130925,-0.7673012468723517,6.5879676450032765,62.058814093929314,0.01858616631876013,0.018809079559306295,39.237367113401554,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
357,2022-11-11 05:57:00,11661.5,11665.75,11661.5,11665.0,837552.5882352941,11647.29,11556.9225,11654.930033221892,11660.95,11666.96996677811,0.10325002299313413,0.8363805938868907,5.627448467530485,-0.7684153419782334,6.395863809508718,65.97391938185272,0.018843378992189363,0.018826225600724517,33.989520092996415,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
358,2022-11-11 05:58:00,11665.0,11665.0,11661.0,11662.25,837674.0555555555,11647.895,11557.90375,11655.080680951132,11661.0875,11667.094319048867,0.10302330805539926,0.5967650257601459,5.192563211730885,-0.9626404782222666,6.155203689953152,59.87472851385288,0.018607603235275022,0.01877907044934165,14.769198530291638,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
359,2022-11-11 05:59:00,11662.25,11663.25,11661.25,11663.25,837762.1875,11648.51,11558.8575,11655.982049971619,11661.475,11666.967950028382,0.09420677964634025,0.6615707398418325,4.8724387154597935,-1.0262119795946862,5.89865069505448,61.27665360796571,0.018693346306215556,0.018731919340536383,2.862405226111748,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
360,2022-11-11 06:00:00,11662.5,11665.0,11662.25,11664.25,837844.0,11649.34,11559.8075,11656.684247398221,11661.85,11667.01575260178,0.08859233486588966,0.7322991619046151,4.645874637577435,-1.0022208459816353,5.648095483559071,62.68083566556829,0.01877908202591241,0.018701915375670498,-4.332313983188515,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
361,2022-11-11 06:01:00,11664.25,11669.0,11664.25,11667.25,837950.0606060605,11650.105,11560.7575,11656.686655470949,11662.2375,11667.78834452905,0.09519347430629267,0.9515078717992839,4.654738968152742,-0.7946852123250627,5.449424180477805,66.59442642074949,0.019036245090141707,0.01879193112994681,0.6944602875497745,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
362,2022-11-11 06:02:00,11667.25,11672.0,11667.25,11671.75,838170.4411764706,11650.79,11561.75375,11656.335045522954,11662.925,11669.514954477045,0.11300689110228296,1.1695797391879192,4.967612857144559,-0.3854490586665964,5.353061915811155,71.43363577310015,0.0194218657299089,0.018907628477490716,20.517981262709903,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
363,2022-11-11 06:03:00,11671.25,11672.5,11671.0,11672.5,838394.9428571429,11651.255,11562.8375,11655.802968562508,11663.5125,11671.222031437494,0.1321991370522875,1.0828823757233441,5.215960059549616,-0.10968148500923114,5.325641544558847,72.15756502375264,0.019486121381751046,0.019083332106785922,36.86989764584402,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
364,2022-11-11 06:04:00,11672.5,11673.25,11671.25,11671.75,838617.4117647059,11651.935,11563.8675,11655.6482144664,11664.05,11672.451785533598,0.14406292040241153,0.958235929089622,5.291263878418249,-0.027502132912478494,5.318766011330728,70.24060059003324,0.0194218657299089,0.01922903599152459,46.68468431789629,y,y,n,y,n,y,,True,,,,,,0,0,1,5,NaN,NaN,0,0,3,0,0,2
