,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,macd_slopes10,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdps1,macdsps1,macd_dn_to_up,macd_up_to_dn,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,vol_gt2,max,min,max_macd_val,max_macd_idx,min_macd_val,min_macd_idx,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count
31,2022-11-03 18:03:00,10900.0,10903.75,10898.75,10901.25,83523.34782608696,,,,35.85110449121397,0,0,10904.8,10911.175,,-23.57470620191262,-49.622705042363904,-25.159301916031655,-49.91472728084127,,,,n,n,n,n,,,n,n,n,n,n,n,n,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
32,2022-11-03 18:04:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,,,,17.10869569897681,0,1,10900.325,10908.1375,,-68.58703052512826,-59.13384471793197,-23.57470620191262,-49.622705042363904,,-11.53379726710591,-6.977663534109524,n,n,n,n,,,n,n,n,n,n,n,n,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
33,2022-11-03 18:05:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-11.53379726710591,-4.556133732996386,-6.977663534109524,17.108695698976806,0,1,10896.1,10905.2,,-76.87237802640918,-64.64768237306096,-68.58703052512826,-59.13384471793197,,-13.208485724875572,-8.223827972262734,n,n,n,n,,,n,n,n,n,n,y,y,Nan,Nan,-11.53379726710591,-11.53379726710591,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
34,2022-11-03 18:06:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-13.208485724875572,-4.984657752612838,-8.223827972262734,17.108695698976806,0,1,10891.95,10902.2875,,-79.81053613031979,-67.93868617098975,-76.87237802640918,-64.64768237306096,,-14.370039522558727,-9.453070282321933,n,n,n,n,-11.53379726710591,-6.977663534109524,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
35,2022-11-03 18:07:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-14.370039522558727,-4.916969240236794,-9.453070282321933,17.108695698976806,0,1,10887.525,10899.3625,,-80.76891100194933,-69.90180186735232,-79.81053613031979,-67.93868617098975,,-15.116327660087336,-10.585721757875014,n,n,n,n,-13.208485724875572,-8.223827972262734,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
36,2022-11-03 18:08:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.116327660087336,-4.530605902212322,-10.585721757875014,17.10869569897681,0,1,10883.45,10896.7625,,-81.17281141067384,-71.63907530475342,-80.76891100194933,-69.90180186735232,,-15.52876050105624,-11.574329506511258,n,n,n,n,-14.370039522558727,-9.453070282321933,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
37,2022-11-03 18:09:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.52876050105624,-3.954430994544982,-11.574329506511258,17.10869569897681,0,1,10879.2,10894.0125,,-80.71272465219657,-72.47866263112145,-81.17281141067384,-71.63907530475342,,-15.674925712630284,-12.394448747735064,n,n,n,n,-15.116327660087336,-10.585721757875014,n,n,n,n,n,y,y,Nan,Nan,,,-15.52876050105624,-15.52876050105624,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
38,2022-11-03 18:10:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.674925712630284,-3.28047696489522,-12.394448747735064,17.10869569897681,0,1,10874.9,10891.3375,,-79.20048413026853,-72.96130755927615,-80.71272465219657,-72.47866263112145,,-15.610810984231648,-13.037721195034381,n,n,n,n,-15.52876050105624,-11.574329506511258,n,n,n,n,n,y,y,Nan,Nan,,,-15.674925712630284,-15.674925712630284,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
39,2022-11-03 18:11:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.610810984231648,-2.573089789197267,-13.037721195034381,17.10869569897681,0,1,10870.325,10888.625,,-74.73886893771636,-72.97701329299817,-79.20048413026853,-72.96130755927615,,-15.382677667290409,-13.506712489485587,n,n,n,n,-15.674925712630284,-12.394448747735064,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
40,2022-11-03 18:12:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.382677667290409,-1.8759651778048223,-13.506712489485587,17.10869569897681,0,1,10866.6,10886.125,,-64.5366549381284,-72.92145549088673,-74.73886893771636,-72.97701329299817,,-15.028639568065046,-13.811097905201478,n,n,n,n,-15.610810984231648,-13.037721195034381,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
41,2022-11-03 18:13:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-15.028639568065046,-1.2175416628635674,-13.811097905201478,17.10869569897681,0,1,10862.75,10883.775,,0.0,-72.72610179786362,-64.5366549381284,-72.92145549088673,,-14.579992743110779,-13.96487687278334,n,n,n,n,-15.382677667290409,-13.506712489485587,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
42,2022-11-03 18:14:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-14.579992743110779,-0.6151158703274398,-13.96487687278334,17.108695698976806,0,1,10862.75,10881.5375,,0.0,-72.34294243130384,0.0,-72.72610179786362,-15.851218071969697,-14.06233505696946,-13.984368509620563,n,n,n,n,-15.028639568065046,-13.811097905201478,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
43,2022-11-03 18:15:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-14.06233505696946,-0.07796654734889685,-13.984368509620563,17.108695698976806,0,1,10862.75,10879.425,,0.0,-71.78857063943856,0.0,-72.34294243130384,-2.8497666218249535,-13.496508265185184,-13.886796460733487,y,y,n,n,-14.579992743110779,-13.96487687278334,n,n,n,n,n,y,y,Nan,Nan,,,,,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
44,2022-11-03 18:16:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-13.496508265185184,0.39028819554830285,-13.886796460733487,17.108695698976806,0,1,10862.75,10877.35,,0.0,-70.88702626632669,0.0,-71.78857063943856,7.646005557996132,-12.89939031418362,-13.689315231423514,n,n,y,y,-14.06233505696946,-13.984368509620563,y,n,n,n,y,n,y,Nan,Nan,,,,,10862.75,10862.75,10862.75,10862.75,1,1,,0,0.0,0,0
45,2022-11-03 18:17:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-12.89939031418362,0.7899249172398939,-13.689315231423514,17.108695698976806,0,1,10862.75,10875.1375,,0.0,-69.15372826556113,0.0,-70.88702626632669,15.477135291907484,-12.284561260674309,-13.408364437273672,n,n,n,n,-13.496508265185184,-13.886796460733487,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
46,2022-11-03 18:18:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-12.284561260674309,1.1238031765993632,-13.408364437273672,17.108695698976803,0,1,10862.75,10873.1,,0.0,-66.99484487402293,0.0,-69.15372826556113,21.08172041753306,-11.662862586150368,-13.05926406704901,n,n,n,n,-12.89939031418362,-13.689315231423514,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
47,2022-11-03 18:19:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-11.662862586150368,1.3964014808986427,-13.05926406704901,17.108695698976803,0,1,10862.75,10870.975,,0.0,-63.3831599432209,0.0,-66.99484487402293,24.994877391792528,-11.042866615100138,-12.655984576659236,n,n,n,n,-12.284561260674309,-13.408364437273672,n,n,n,n,y,n,y,Nan,Nan,-11.662862586150368,-11.662862586150368,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
48,2022-11-03 18:20:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-11.042866615100138,1.613117961559098,-12.655984576659236,17.1086956989768,0,1,10862.75,10868.825,,0.0,-57.40421316910966,0.0,-63.3831599432209,27.65950499239211,-10.431270152139405,-12.21104169175527,n,n,n,n,-11.662862586150368,-13.05926406704901,n,n,n,n,y,n,y,Nan,Nan,,,-11.042866615100138,-11.042866615100138,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
49,2022-11-03 18:21:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-10.431270152139405,1.779771539615865,-12.21104169175527,17.108695698976803,0,1,10862.75,10866.5375,10896.77,0.0,-45.686303469489054,0.0,-57.40421316910966,29.401699062679455,-9.833224260621137,-11.735478205528443,n,n,n,n,-11.042866615100138,-12.655984576659236,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
50,2022-11-03 18:22:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-9.833224260621137,1.9022539449073061,-11.735478205528443,17.108695698976803,0,1,10862.75,10864.675,10895.61,0.0,-28.810793742973065,0.0,-45.686303469489054,30.453697186745575,-9.252610251476654,-11.238904614718084,n,n,n,n,-10.431270152139405,-12.21104169175527,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
51,2022-11-03 18:23:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-9.252610251476654,1.9862943632414307,-11.238904614718084,17.108695698976803,0,1,10862.75,10862.75,10894.375,0.0,0.0,0.0,-28.810793742973065,30.981033632505834,-8.692270383895448,-10.729577768553558,n,n,n,n,-9.833224260621137,-11.735478205528443,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
52,2022-11-03 18:24:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-8.692270383895448,2.03730738465811,-10.729577768553558,17.1086956989768,0,1,10862.75,10862.75,10893.165,0.0,0.0,0.0,0.0,31.103616242784508,-8.15420045477913,-10.214502305798671,n,n,n,n,-9.252610251476654,-11.238904614718084,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
53,2022-11-03 18:25:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-8.15420045477913,2.060301851019542,-10.214502305798671,17.1086956989768,0,1,10862.75,10862.75,10892.065,0.0,0.0,0.0,0.0,30.910331372011665,-7.639710334191477,-9.699543911477232,n,n,n,n,-8.692270383895448,-10.729577768553558,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
54,2022-11-03 18:26:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-7.639710334191477,2.0598335772857546,-9.699543911477232,17.1086956989768,0,1,10862.75,10862.75,10890.895,0.0,0.0,0.0,0.0,30.46879483049344,-7.149557557841035,-9.189546640749992,n,n,n,n,-8.15420045477913,-10.214502305798671,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
55,2022-11-03 18:27:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-7.149557557841035,2.0399890829089564,-9.189546640749992,17.108695698976803,0,1,10862.75,10862.75,10889.57,0.0,0.0,0.0,0.0,29.83179986735367,-6.684058287961307,-8.688448970192255,n,n,n,n,-7.639710334191477,-9.699543911477232,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
56,2022-11-03 18:28:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-6.684058287961307,2.004390682230948,-8.688448970192255,17.108695698976806,0,1,10862.75,10862.75,10888.255,0.0,0.0,0.0,0.0,29.04158595982308,-6.2431792783645506,-8.199395031826715,n,n,n,n,-7.149557557841035,-9.189546640749992,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
57,2022-11-03 18:29:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-6.2431792783645506,1.956215753462164,-8.199395031826715,17.108695698976806,0,1,10862.75,10862.75,10886.995,0.0,0.0,0.0,0.0,28.132679236320243,-5.826613908699073,-7.724838807201186,n,n,n,n,-6.684058287961307,-8.688448970192255,n,n,n,n,y,n,y,Nan,Nan,-6.2431792783645506,-6.2431792783645506,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
58,2022-11-03 18:30:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-5.826613908699073,1.8982248985021126,-7.724838807201186,17.10869569897681,0,1,10862.75,10862.75,10885.74,0.0,0.0,0.0,0.0,27.133794649141212,-5.43384487082767,-7.2666400199264825,n,n,n,n,-6.2431792783645506,-8.199395031826715,n,n,n,n,y,n,y,Nan,Nan,,,-5.826613908699073,-5.826613908699073,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
59,2022-11-03 18:31:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-5.43384487082767,1.8327951490988124,-7.2666400199264825,17.10869569897681,0,1,10862.75,10862.75,10884.555,0.0,0.0,0.0,0.0,26.06911976601152,-5.064195683084108,-6.826151152558007,n,n,n,n,-5.826613908699073,-7.724838807201186,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
60,2022-11-03 18:32:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-5.064195683084108,1.7619554694738992,-6.826151152558007,17.10869569897681,0,1,10862.75,10862.75,10883.325,0.0,0.0,0.0,0.0,24.95919085364532,-4.716872864390098,-6.404295494924425,n,n,n,n,-5.43384487082767,-7.2666400199264825,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
61,2022-11-03 18:33:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-4.716872864390098,1.6874226305343276,-6.404295494924425,17.10869569897681,0,1,10862.75,10862.75,10882.12,0.0,0.0,0.0,0.0,23.821501518186867,-4.391000309977244,-6.001636457934989,n,n,n,n,-5.064195683084108,-6.826151152558007,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
62,2022-11-03 18:34:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-4.391000309977244,1.6106361479577451,-6.001636457934989,17.10869569897681,0,1,10862.75,10862.75,10880.905,0.0,0.0,0.0,0.0,22.67093796502568,-4.0856471655242785,-5.618438599452847,n,n,n,n,-4.716872864390098,-6.404295494924425,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
63,2022-11-03 18:35:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-4.0856471655242785,1.5327914339285682,-5.618438599452847,17.10869569897681,0,1,10862.75,10862.75,10879.73,0.0,0.0,0.0,0.0,21.52010392357937,-3.7998502897789876,-5.254720937518075,n,n,n,n,-4.391000309977244,-6.001636457934989,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
64,2022-11-03 18:36:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-3.7998502897789876,1.454870647739087,-5.254720937518075,17.108695698976806,0,1,10862.75,10862.75,10878.565,0.0,0.0,0.0,0.0,20.37957700903059,-3.532632221433232,-4.910303194301106,n,n,n,n,-4.0856471655242785,-5.618438599452847,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
65,2022-11-03 18:37:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-3.532632221433232,1.3776709728678735,-4.910303194301106,17.10869569897681,0,1,10862.75,10862.75,10877.395,0.0,0.0,0.0,0.0,19.25812349572847,-3.2830154189232417,-4.584845639225533,n,n,n,n,-3.7998502897789876,-5.254720937518075,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
66,2022-11-03 18:38:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-3.2830154189232417,1.301830220302291,-4.584845639225533,17.10869569897681,0,1,10862.75,10862.75,10876.355,0.0,0.0,0.0,0.0,18.162888166616103,-3.050033417881423,-4.27788319495671,n,n,n,n,-3.532632221433232,-4.910303194301106,n,n,n,n,y,n,y,Nan,Nan,,,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
67,2022-11-03 18:39:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-3.050033417881423,1.2278497770752876,-4.27788319495671,17.10869569897681,0,1,10862.75,10862.75,10875.255,0.0,0.0,0.0,0.0,17.099568816160694,-2.83273944649045,-3.9888544452634584,n,n,n,n,-3.2830154189232417,-4.584845639225533,n,n,n,n,y,n,y,Nan,Nan,-3.050033417881423,-3.050033417881423,,,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
68,2022-11-03 18:40:00,10858.25,10863.25,10858.25,10862.75,97461.7564102564,-2.83273944649045,1.1561149987730084,-3.9888544452634584,17.10869569897681,0,1,10862.75,10862.75,10874.185,0.0,0.0,0.0,0.0,16.07258026537396,-2.6302129509967926,-3.7171261464101253,n,n,n,n,-3.050033417881423,-4.27788319495671,n,n,n,n,y,n,y,Nan,Nan,,,-2.83273944649045,-2.83273944649045,NaN,NaN,0,10862.75,0,1,,0,0.0,0,0
