,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,min_Close,max_Close,T_Buy,T_Sell,BS_list,a,as1,chk_repeat,Buy,Sell,Buy_zero,Buy_count_tmp,Buy_count,Sell_zero,Sell_count_tmp,Sell_count
104,2022-12-22T20:21:00,11316.0,11316.25,11312.25,11313.5,47737.31034482759,0.7195861396285181,-0.8661341676488408,1.585720307277359,43.36722605228996,0,0,11313.5,11313.5,11313.5,11313.5,0,0,0,0,11313.5,11313.5,11313.5,1,105,11313.5,1,105
105,2022-12-22T20:22:00,11313.5,11313.75,11310.5,11311.75,47854.03333333333,0.14595625908441434,-1.1518112385543557,1.29776749763877,40.98305290825079,0,0,11311.75,11311.75,11311.75,11311.75,0,0,0,0,11311.75,11311.75,11311.75,1,106,11311.75,1,106
106,2022-12-22T20:23:00,11311.75,11311.75,11307.75,11309.25,47986.53571428572,-0.5045623796231666,-1.4418639018095494,0.9373015221863827,37.78705940632533,0,0,11309.25,11309.25,11309.25,11309.25,0,0,0,0,11309.25,11309.25,11309.25,1,107,11309.25,1,107
107,2022-12-22T20:24:00,11309.0,11310.0,11308.25,11308.5,48054.07142857143,-1.068307040948639,-1.6044868505080174,0.5361798095593785,36.85842599700323,0,0,11308.5,11308.5,11308.5,11308.5,0,0,0,0,11308.5,11308.5,11308.5,1,108,11308.5,1,108
108,2022-12-22T20:25:00,11309.5,11309.5,11305.25,11306.5,48234.1935483871,-1.6573570514919993,-1.7548294888411022,0.09747243734910294,34.42860620811883,0,0,11306.5,11306.5,11306.5,11306.5,0,0,0,0,11306.5,11306.5,11306.5,1,109,11306.5,1,109
109,2022-12-22T20:26:00,11304.25,11305.75,11297.75,11299.25,48494.68965517241,-2.678323788511989,-2.2206369806888735,-0.4576868078231154,27.381804651492295,0,1,11299.25,11299.25,11299.25,11299.25,0,0,0,0,11299.25,11299.25,11299.25,1,110,11299.25,1,110
110,2022-12-22T20:27:00,11298.25,11305.5,11298.25,11305.5,48948.75,-2.9491287957098393,-1.993153590309379,-0.9559752054004602,38.97733158804681,0,0,11305.5,11305.5,11305.5,11305.5,0,0,0,0,11305.5,11305.5,11305.5,1,111,11305.5,1,111
111,2022-12-22T20:28:00,11305.25,11306.5,11303.75,11304.25,49068.17857142857,-3.227404755243697,-1.8171436398745893,-1.4102611153691076,37.681386526904625,0,0,11304.25,11304.25,11304.25,11304.25,0,0,0,0,11304.25,11304.25,11304.25,1,112,11304.25,1,112
112,2022-12-22T20:29:00,11303.25,11303.25,11299.25,11299.75,49234.89655172414,-3.7676220482644567,-1.885888746316279,-1.8817333019481777,33.37877562317416,0,0,11299.75,11299.75,11299.75,11299.75,0,0,0,0,11299.75,11299.75,11299.75,1,113,11299.75,1,113
113,2022-12-22T20:30:00,11299.75,11300.5,11297.0,11300.0,49356.851851851854,-4.127990331420733,-1.7970056235780443,-2.330984707842689,33.83081179004634,0,0,11300.0,11300.0,11300.0,11300.0,0,0,0,0,11300.0,11300.0,11300.0,1,114,11300.0,1,114
114,2022-12-22T20:31:00,11299.75,11299.75,11286.25,11291.0,49760.88461538462,-5.081236247495326,-2.20020123172211,-2.8810350157732163,26.784892482710063,0,1,11291.0,11291.0,11291.0,11291.0,0,0,0,0,11291.0,11291.0,11291.0,1,115,11291.0,1,115
115,2022-12-22T20:32:00,11290.5,11295.0,11289.5,11291.5,50250.53333333333,-5.730289472368895,-2.279403565276543,-3.450885907092352,27.68596556469142,0,1,11291.5,11291.5,11291.5,11291.5,0,0,0,0,11291.5,11291.5,11291.5,1,116,11291.5,1,116
116,2022-12-22T20:33:00,11291.5,11292.75,11290.0,11291.0,50430.88888888889,-6.213390552000419,-2.2100037159264536,-4.0033868360739655,27.32381815653432,0,1,11291.0,11291.0,11291.0,11291.0,0,0,0,0,11291.0,11291.0,11291.0,1,117,11291.0,1,117
117,2022-12-22T20:34:00,11291.75,11295.75,11291.25,11293.75,50579.57142857143,-6.301707459953832,-1.8386564991038927,-4.463050960849939,32.54967073270203,0,0,11293.75,11293.75,11293.75,11293.75,0,0,0,0,11293.75,11293.75,11293.75,1,118,11293.75,1,118
118,2022-12-22T20:35:00,11293.75,11297.5,11293.0,11296.0,50751.96296296296,-6.119600109088424,-1.3252393185907874,-4.794360790497636,36.56854337109428,0,0,11296.0,11296.0,11296.0,11296.0,0,0,0,0,11296.0,11296.0,11296.0,1,119,11296.0,1,119
119,2022-12-22T20:36:00,11296.0,11297.0,11295.5,11295.5,50859.357142857145,-5.94707041699985,-0.9221677012017704,-5.0249027157980795,36.054439251209175,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,120,11295.5,1,120
120,2022-12-22T20:37:00,11295.5,11295.5,11291.0,11294.0,50964.862068965514,-5.863782818729305,-0.6711040823449803,-5.192678736384325,34.487986842240055,0,0,11294.0,11294.0,11294.0,11294.0,0,0,0,0,11294.0,11294.0,11294.0,1,121,11294.0,1,121
121,2022-12-22T20:38:00,11294.0,11296.25,11293.75,11296.25,51085.793103448275,-5.552218087106667,-0.2876314805778728,-5.264586606528794,38.784311946909575,0,0,11296.25,11296.25,11296.25,11296.25,0,0,0,0,11296.25,11296.25,11296.25,1,122,11296.25,1,122
122,2022-12-22T20:39:00,11295.75,11297.75,11295.75,11297.75,51201.92592592593,-5.125183404643394,0.11152256150831974,-5.236705966151714,41.5369619575953,0,0,11297.75,11297.75,11297.75,11297.75,0,0,0,0,11297.75,11297.75,11297.75,1,123,11297.75,1,123
123,2022-12-22T20:40:00,11297.5,11297.5,11294.75,11294.75,51306.862068965514,-4.971521663061139,0.2121474424724603,-5.1836691055336,37.86929294317757,0,0,11294.75,11294.75,11294.75,11294.75,0,0,0,0,11294.75,11294.75,11294.75,1,124,11294.75,1,124
124,2022-12-22T20:41:00,11294.75,11298.0,11294.75,11297.25,51391.78571428572,-4.595045692727581,0.47089873024481577,-5.065944422972397,42.43119599810257,0,0,11297.25,11297.25,11297.25,11297.25,0,0,0,0,11297.25,11297.25,11297.25,1,125,11297.25,1,125
125,2022-12-22T20:42:00,11296.75,11297.75,11293.75,11293.75,51452.857142857145,-4.526922973031105,0.4312171599530332,-4.958140132984139,38.20216866055279,0,0,11293.75,11293.75,11293.75,11293.75,0,0,0,0,11293.75,11293.75,11293.75,1,126,11293.75,1,126
126,2022-12-22T20:43:00,11293.75,11296.25,11293.75,11295.5,51503.392857142855,-4.28236046645543,0.5406237332229678,-4.822984199678397,41.34976934707005,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,127,11295.5,1,127
127,2022-12-22T20:44:00,11295.5,11295.75,11294.0,11294.5,51550.137931034486,-4.121721916100796,0.5610098268620813,-4.682731742962877,40.09309537989401,0,0,11294.5,11294.5,11294.5,11294.5,0,0,0,0,11294.5,11294.5,11294.5,1,128,11294.5,1,128
128,2022-12-22T20:45:00,11294.0,11294.0,11287.0,11287.25,51690.153846153844,-4.527241890426012,0.12439188202949225,-4.651633772455504,32.40406306984298,0,0,11287.25,11287.25,11287.25,11287.25,0,0,0,0,11287.25,11287.25,11287.25,1,129,11287.25,1,129
129,2022-12-22T20:46:00,11287.0,11290.0,11286.25,11288.75,51903.41379310345,-4.6737063501914236,-0.017658062188735002,-4.6560482880026886,35.17411853638988,0,0,11288.75,11288.75,11288.75,11288.75,0,0,0,0,11288.75,11288.75,11288.75,1,130,11288.75,1,130
130,2022-12-22T20:47:00,11289.5,11289.5,11286.0,11288.0,52069.44827586207,-4.79502515655804,-0.1111814948442813,-4.683843661713759,34.41472505441372,0,0,11288.0,11288.0,11288.0,11288.0,0,0,0,0,11288.0,11288.0,11288.0,1,131,11288.0,1,131
131,2022-12-22T20:48:00,11288.0,11289.5,11283.0,11285.0,52240.107142857145,-5.0747475814150675,-0.31272313576104693,-4.762024445654021,31.486449091402687,0,0,11285.0,11285.0,11285.0,11285.0,0,0,0,0,11285.0,11285.0,11285.0,1,132,11285.0,1,132
132,2022-12-22T20:49:00,11284.0,11287.75,11283.75,11286.25,52435.392857142855,-5.1363563463983155,-0.29946552059543574,-4.83689082580288,34.00612548190404,0,0,11286.25,11286.25,11286.25,11286.25,0,0,0,0,11286.25,11286.25,11286.25,1,133,11286.25,1,133
133,2022-12-22T20:50:00,11287.0,11288.5,11285.75,11285.75,52517.857142857145,-5.165977386242957,-0.2632692483520618,-4.902708137890896,33.47579827629988,0,0,11285.75,11285.75,11285.75,11285.75,0,0,0,0,11285.75,11285.75,11285.75,1,134,11285.75,1,134
134,2022-12-22T20:51:00,11285.25,11289.0,11285.25,11288.5,52662.13333333333,-4.910939997102105,-0.0065854873689668025,-4.904354509733138,39.101073359192334,0,0,11288.5,11288.5,11288.5,11288.5,0,0,0,0,11288.5,11288.5,11288.5,1,135,11288.5,1,135
135,2022-12-22T20:52:00,11288.5,11290.0,11287.75,11289.25,52817.666666666664,-4.595330190828463,0.24721945512373988,-4.842549645952203,40.57689106272071,0,0,11289.25,11289.25,11289.25,11289.25,0,0,0,0,11289.25,11289.25,11289.25,1,136,11289.25,1,136
136,2022-12-22T20:53:00,11289.25,11292.75,11289.25,11292.0,52944.137931034486,-4.076315895990774,0.6129869999691433,-4.6893028959599174,45.76663296012976,0,0,11292.0,11292.0,11292.0,11292.0,0,0,0,0,11292.0,11292.0,11292.0,1,137,11292.0,1,137
137,2022-12-22T20:54:00,11292.0,11295.0,11292.0,11293.0,53084.11111111111,-3.5434549425299338,0.916678362743987,-4.460133305273921,47.560143263038036,0,0,11293.0,11293.0,11293.0,11293.0,0,0,0,0,11293.0,11293.0,11293.0,1,138,11293.0,1,138
138,2022-12-22T20:55:00,11293.25,11295.25,11289.5,11289.5,53290.967741935485,-3.364792315829618,0.8762727915554427,-4.241065107385061,42.28886368308607,0,0,11289.5,11289.5,11289.5,11289.5,0,0,0,0,11289.5,11289.5,11289.5,1,139,11289.5,1,139
139,2022-12-22T20:56:00,11289.5,11294.25,11289.0,11292.5,53481.77419354839,-2.9471530235059618,1.0351296671032792,-3.982282690609241,47.64519393145821,0,0,11292.5,11292.5,11292.5,11292.5,0,0,0,0,11292.5,11292.5,11292.5,1,140,11292.5,1,140
140,2022-12-22T20:57:00,11292.5,11294.25,11292.5,11293.0,53603.333333333336,-2.5464709224143007,1.1486494145559525,-3.695120336970253,48.50306599705664,0,0,11293.0,11293.0,11293.0,11293.0,0,0,0,0,11293.0,11293.0,11293.0,1,141,11293.0,1,141
141,2022-12-22T20:58:00,11293.0,11294.75,11291.5,11291.5,53655.0,-2.3231847073438985,1.0975485037010841,-3.4207332110449826,46.064479964970516,0,0,11291.5,11291.5,11291.5,11291.5,0,0,0,0,11291.5,11291.5,11291.5,1,142,11291.5,1,142
142,2022-12-22T20:59:00,11292.5,11293.25,11288.0,11288.25,53755.42857142857,-2.3810295849107206,0.8317629009074099,-3.2127924858181305,41.22791478796694,0,0,11288.25,11288.25,11288.25,11288.25,0,0,0,0,11288.25,11288.25,11288.25,1,143,11288.25,1,143
143,2022-12-22T21:00:00,11288.0,11288.0,11280.0,11282.5,54092.48275862069,-2.8579048640895053,0.2839100973829005,-3.141814961472406,34.355144630243394,0,0,11282.5,11282.5,11282.5,11282.5,0,0,0,0,11282.5,11282.5,11282.5,1,144,11282.5,1,144
144,2022-12-22T21:01:00,11283.0,11287.75,11283.0,11287.75,54395.92857142857,-2.7801529618591303,0.28932959969062066,-3.069482561549751,43.59991907668912,0,0,11287.75,11287.75,11287.75,11287.75,0,0,0,0,11287.75,11287.75,11287.75,1,145,11287.75,1,145
145,2022-12-22T21:02:00,11287.75,11294.5,11286.75,11292.75,54580.74074074074,-2.288693175645676,0.6246315087232599,-2.913324684368936,50.718235040510244,0,0,11292.75,11292.75,11292.75,11292.75,0,0,0,0,11292.75,11292.75,11292.75,1,146,11292.75,1,146
146,2022-12-22T21:03:00,11293.5,11295.25,11292.75,11294.75,54701.48148148148,-1.7180202015406394,0.9562435862626373,-2.6742637878032767,53.25942016595329,0,0,11294.75,11294.75,11294.75,11294.75,0,0,0,0,11294.75,11294.75,11294.75,1,147,11294.75,1,147
147,2022-12-22T21:04:00,11295.5,11296.5,11292.5,11294.0,54853.862068965514,-1.3111622280812298,1.0904812477776376,-2.4016434758588674,52.17296570636333,0,0,11294.0,11294.0,11294.0,11294.0,0,0,0,0,11294.0,11294.0,11294.0,1,148,11294.0,1,148
148,2022-12-22T21:05:00,11293.5,11296.75,11291.0,11296.0,55020.31034482759,-0.8179126793220348,1.2669846372294664,-2.0848973165515012,54.819741879394066,0,0,11296.0,11296.0,11296.0,11296.0,0,0,0,0,11296.0,11296.0,11296.0,1,149,11296.0,1,149
149,2022-12-22T21:06:00,11296.0,11297.25,11295.0,11295.75,55200.5,-0.4420856803899369,1.3142493089292515,-1.7563349893191884,54.41437143782662,0,0,11295.75,11295.75,11295.75,11295.75,0,0,0,0,11295.75,11295.75,11295.75,1,150,11295.75,1,150
150,2022-12-22T21:07:00,11296.0,11296.75,11292.0,11292.0,55349.793103448275,-0.44174161364207976,1.0516747005416869,-1.4934163141837666,48.60807199467198,0,0,11292.0,11292.0,11292.0,11292.0,0,0,0,0,11292.0,11292.0,11292.0,1,151,11292.0,1,151
151,2022-12-22T21:08:00,11293.0,11295.5,11292.25,11295.5,55449.93103448276,-0.15723567401255423,1.06894451213697,-1.2261801861495243,53.58607928991745,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,152,11295.5,1,152
152,2022-12-22T21:09:00,11295.5,11295.5,11293.0,11293.75,55494.86666666667,-0.0721414401268703,0.9232309968181233,-0.9953724369449936,50.929721288948265,0,0,11293.75,11293.75,11293.75,11293.75,0,0,0,0,11293.75,11293.75,11293.75,1,153,11293.75,1,153
153,2022-12-22T21:10:00,11294.0,11297.5,11292.5,11297.5,55643.346153846156,0.2944952552570612,1.0318941537616437,-0.7373988985045826,55.966946081181625,0,0,11297.5,11297.5,11297.5,11297.5,0,0,0,0,11297.5,11297.5,11297.5,1,154,11297.5,1,154
154,2022-12-22T21:11:00,11297.0,11297.25,11295.25,11295.25,55781.73333333333,0.3989029766526073,0.9090415001257519,-0.5101385234731446,52.48558715390427,0,0,11295.25,11295.25,11295.25,11295.25,0,0,0,0,11295.25,11295.25,11295.25,1,155,11295.25,1,155
155,2022-12-22T21:12:00,11295.25,11301.25,11295.25,11297.75,55939.793103448275,0.6755881945355213,0.9485813744069327,-0.2729931798714114,55.777177806115034,0,0,11297.75,11297.75,11297.75,11297.75,0,0,0,0,11297.75,11297.75,11297.75,1,156,11297.75,1,156
156,2022-12-22T21:13:00,11297.25,11299.25,11296.75,11297.25,56130.87096774193,0.8447793117393303,0.8942179932885934,-0.049438681549263064,54.95716719726534,0,0,11297.25,11297.25,11297.25,11297.25,0,0,0,0,11297.25,11297.25,11297.25,1,157,11297.25,1,157
157,2022-12-22T21:14:00,11296.5,11296.5,11293.0,11295.5,56251.107142857145,0.8281082005851204,0.7020375057075068,0.12607069487761363,52.071691957600244,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,158,11295.5,1,158
158,2022-12-22T21:15:00,11295.5,11299.25,11294.5,11297.75,56408.96666666667,0.9850968377086247,0.6872209142648088,0.29787592344381586,55.319847465336785,0,0,11297.75,11297.75,11297.75,11297.75,0,0,0,0,11297.75,11297.75,11297.75,1,159,11297.75,1,159
159,2022-12-22T21:16:00,11298.25,11299.5,11297.0,11297.75,56542.06896551724,1.0968674583873508,0.6391932279548279,0.45767423043252287,55.3198474653368,0,0,11297.75,11297.75,11297.75,11297.75,0,0,0,0,11297.75,11297.75,11297.75,1,160,11297.75,1,160
160,2022-12-22T21:17:00,11297.75,11297.75,11294.25,11294.25,56663.96551724138,0.8927348397355672,0.34804848744243544,0.5446863522931318,49.29306604678106,0,0,11294.25,11294.25,11294.25,11294.25,0,0,0,0,11294.25,11294.25,11294.25,1,161,11294.25,1,161
161,2022-12-22T21:18:00,11294.0,11296.5,11291.5,11296.5,56825.607142857145,0.9021154394849873,0.2859432697534844,0.6161721697315029,52.84931099784964,0,0,11296.5,11296.5,11296.5,11296.5,0,0,0,0,11296.5,11296.5,11296.5,1,162,11296.5,1,162
162,2022-12-22T21:19:00,11296.5,11296.5,11293.25,11296.25,56916.1724137931,0.8792413744504302,0.21045536377514185,0.6687860106752883,52.40948953414587,0,0,11296.25,11296.25,11296.25,11296.25,0,0,0,0,11296.25,11296.25,11296.25,1,163,11296.25,1,163
163,2022-12-22T21:20:00,11296.25,11297.0,11293.75,11294.75,57007.89655172414,0.7316421340456145,0.05028489869626085,0.6813572353493537,49.73503364316731,0,0,11294.75,11294.75,11294.75,11294.75,0,0,0,0,11294.75,11294.75,11294.75,1,164,11294.75,1,164
164,2022-12-22T21:21:00,11294.75,11295.25,11292.25,11292.25,57078.857142857145,0.40823370199905185,-0.21849882668024145,0.6267325286792933,45.56191341249086,0,0,11292.25,11292.25,11292.25,11292.25,0,0,0,0,11292.25,11292.25,11292.25,1,165,11292.25,1,165
165,2022-12-22T21:22:00,11292.25,11295.5,11291.25,11295.5,57204.4,0.40945805065712193,-0.1738195824177372,0.5832776330748591,51.284515430386996,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,166,11295.5,1,166
166,2022-12-22T21:23:00,11295.5,11295.5,11287.25,11289.0,57310.21428571428,-0.11276740894754766,-0.5568360336179254,0.4440686246703778,41.81660499220052,0,0,11289.0,11289.0,11289.0,11289.0,0,0,0,0,11289.0,11289.0,11289.0,1,167,11289.0,1,167
167,2022-12-22T21:24:00,11289.75,11290.0,11285.75,11285.75,57477.1724137931,-0.7798925706447335,-0.9791689562520891,0.19927638560735556,38.035555708398746,0,0,11285.75,11285.75,11285.75,11285.75,0,0,0,0,11285.75,11285.75,11285.75,1,168,11285.75,1,168
168,2022-12-22T21:25:00,11285.75,11291.5,11285.75,11289.0,57671.81481481482,-1.0344220554998174,-0.9869587528857383,-0.04746330261407902,43.53394745600811,0,0,11289.0,11289.0,11289.0,11289.0,0,0,0,0,11289.0,11289.0,11289.0,1,169,11289.0,1,169
169,2022-12-22T21:26:00,11288.75,11289.0,11285.5,11286.5,57806.107142857145,-1.421481656960168,-1.0992146834768712,-0.32226697348329686,40.552980066236316,0,0,11286.5,11286.5,11286.5,11286.5,0,0,0,0,11286.5,11286.5,11286.5,1,170,11286.5,1,170
170,2022-12-22T21:27:00,11286.5,11289.25,11286.5,11289.0,57939.58620689655,-1.5091040608749609,-0.9494696699133311,-0.5596343909616297,44.63564820263384,0,0,11289.0,11289.0,11289.0,11289.0,0,0,0,0,11289.0,11289.0,11289.0,1,171,11289.0,1,171
171,2022-12-22T21:28:00,11289.0,11294.25,11287.25,11294.25,58052.379310344826,-1.141752906551119,-0.4656948124715914,-0.6760580940795275,52.07863352331651,0,0,11294.25,11294.25,11294.25,11294.25,0,0,0,0,11294.25,11294.25,11294.25,1,172,11294.25,1,172
172,2022-12-22T21:29:00,11294.25,11297.0,11294.25,11295.5,58232.75,-0.741215644258773,-0.05212604014339628,-0.6890896041153767,53.675480353467336,0,0,11295.5,11295.5,11295.5,11295.5,0,0,0,0,11295.5,11295.5,11295.5,1,173,11295.5,1,173
173,2022-12-22T21:30:00,11295.5,11297.0,11293.0,11293.0,58390.0,-0.6183876963750663,0.0565615261922483,-0.6749492225673146,50.081111014526215,0,0,11293.0,11293.0,11293.0,11293.0,0,0,0,0,11293.0,11293.0,11293.0,1,174,11293.0,1,174
174,2022-12-22T21:31:00,11292.0,11292.5,11280.25,11280.25,58676.48275862069,-1.5322018375318294,-0.6858020919716117,-0.8463997455602177,36.614581318902125,0,0,11280.25,11280.25,11280.25,11280.25,0,0,0,0,11280.25,11280.25,11280.25,1,175,11280.25,1,175
175,2022-12-22T21:32:00,11280.25,11284.75,11278.0,11284.25,59167.275862068964,-1.9116037790372502,-0.8521632267816259,-1.0594405522556243,41.89345512865457,0,0,11284.25,11284.25,11284.25,11284.25,0,0,0,0,11284.25,11284.25,11284.25,1,176,11284.25,1,176
176,2022-12-22T21:33:00,11284.25,11285.5,11282.5,11283.0,59320.21428571428,-2.286786453672903,-0.9818767211338228,-1.3049097325390802,40.751292336705795,0,0,11283.0,11283.0,11283.0,11283.0,0,0,0,0,11283.0,11283.0,11283.0,1,177,11283.0,1,177
177,2022-12-22T21:34:00,11283.5,11289.25,11283.5,11285.25,59450.192307692305,-2.375185569657333,-0.8562206696946022,-1.5189648999627308,43.725365835083984,0,0,11285.25,11285.25,11285.25,11285.25,0,0,0,0,11285.25,11285.25,11285.25,1,178,11285.25,1,178
178,2022-12-22T21:35:00,11286.5,11286.5,11283.5,11284.0,59539.37037037037,-2.5170915942089778,-0.7985013553969975,-1.7185902388119803,42.45049053654101,0,0,11284.0,11284.0,11284.0,11284.0,0,0,0,0,11284.0,11284.0,11284.0,1,179,11284.0,1,179
179,2022-12-22T21:36:00,11284.25,11288.0,11284.0,11288.0,59732.48148148148,-2.280498404392347,-0.4495265324642932,-1.8309718719280537,47.70496597518235,0,0,11288.0,11288.0,11288.0,11288.0,0,0,0,0,11288.0,11288.0,11288.0,1,180,11288.0,1,180
180,2022-12-22T21:37:00,11288.0,11291.75,11288.0,11290.25,59897.833333333336,-1.889657604344393,-0.046948585933071385,-1.8427090184113215,50.44575624060419,0,0,11290.25,11290.25,11290.25,11290.25,0,0,0,0,11290.25,11290.25,11290.25,1,181,11290.25,1,181
181,2022-12-22T21:38:00,11290.25,11290.25,11287.25,11288.0,60033.08,-1.7413959222049016,0.0810504769651359,-1.8224463991700375,47.75062982413391,0,0,11288.0,11288.0,11288.0,11288.0,0,0,0,0,11288.0,11288.0,11288.0,1,182,11288.0,1,182
182,2022-12-22T21:39:00,11287.75,11289.0,11279.25,11281.25,60241.5,-2.1438530553186865,-0.25712532491891915,-1.8867277303997674,40.72173954861783,0,0,11281.25,11281.25,11281.25,11281.25,0,0,0,0,11281.25,11281.25,11281.25,1,183,11281.25,1,183
183,2022-12-22T21:40:00,11282.25,11282.25,11248.75,11257.25,61469.25,-4.349267013680219,-1.9700314266243613,-2.3792355870558577,26.04295551273271,0,1,11257.25,11257.25,11257.25,11257.25,0,0,0,0,11257.25,11257.25,11257.25,1,184,11257.25,1,184
